tenure,host_calls,usage_mb,direct_orders,region_seats,partner_visits,plan_years,promo_engaged,driver_price,churn
-0.479116,-0.040484,0.295496,0.975052,-0.417058,0.733667,-0.226987,-0.004164,-2.227320,1
0.759068,-1.038559,-1.551388,-0.579363,-1.868526,1.660738,0.440081,0.618924,-0.807076,1
2.006452,-0.811831,-1.286592,1.244089,-0.048628,-0.392648,1.001448,1.306187,-3.231206,1
2.293149,0.165730,-0.764493,-1.254900,0.639714,-0.432364,-2.022705,0.540211,-2.118236,1
-0.698791,2.143181,0.015001,0.097535,-1.006824,-2.981277,-0.004308,-0.915337,-1.837244,1
-0.832145,-1.540648,0.204513,-0.754983,0.298695,-1.056845,0.693429,-0.180765,-1.623753,1
0.628411,-0.918131,-0.634537,-0.049347,0.924130,-0.881799,-0.344929,0.401404,-2.438186,1
-0.232232,0.115794,-2.108722,1.878150,1.488386,-0.898214,1.422753,-0.855157,-2.586678,1
0.650929,-0.974000,2.501285,2.595853,-0.508641,1.383896,-0.134662,-1.047011,-1.760811,1
1.212039,1.223177,-0.726777,0.306179,-1.044541,0.298564,1.752537,0.338398,-3.213957,1
-0.789241,0.401855,-1.140924,1.440901,-0.799851,-0.648871,-0.726444,1.325926,-1.397962,1
0.656759,0.094107,-1.082928,-0.193642,-1.003423,-0.069036,0.417891,1.030021,-3.010514,1
-0.027187,-1.065093,-1.254393,0.939429,-0.100998,0.216980,-0.557243,-1.029957,-1.296936,1
0.610853,-1.316895,0.683959,-0.481706,-0.484016,1.187320,1.848810,0.338463,-1.191066,1
0.804670,-0.418369,-0.261083,-1.641637,1.522297,-0.379738,0.410634,-0.158975,-2.184807,1
0.021984,-0.672602,0.169775,-0.718677,1.667505,0.356994,0.689984,-1.388479,-0.615870,1
-0.177921,-1.868955,-1.494298,-1.200800,-1.438886,-0.099672,0.809122,-0.236219,-1.614291,1
-1.484905,0.803391,-0.339520,-1.394350,0.711618,0.830535,0.364060,2.396137,-0.422016,1
-0.059493,-0.116926,0.446107,0.137415,-0.521020,-1.182930,-0.067471,-0.438366,-1.372485,1
-1.263967,1.238723,-1.118450,-0.740545,1.143532,0.932479,-2.562906,-0.438331,-0.704652,1
0.768350,-0.346202,-1.682705,0.490225,1.077604,0.092441,-0.738668,-0.804823,-2.271675,1
-0.073358,-1.317716,-0.768986,-1.013328,-0.512729,-0.818654,-0.429434,-0.308400,-1.112005,1
0.144981,1.395517,-1.187310,1.313815,-1.763439,0.197614,0.165549,0.178101,-1.290571,1
1.692429,-0.574283,-1.369234,-0.492112,-2.698251,1.725003,-1.434201,0.307632,-1.715646,1
-2.052314,-0.695721,0.019267,-0.846563,-0.747631,-0.561224,0.599923,0.608872,-1.324240,1
0.319156,1.371581,-0.567857,0.365142,-0.323141,-1.524945,-0.407455,-0.365745,-2.899829,1
-0.304335,-1.520643,-0.571881,0.822095,0.167047,0.703569,0.021802,1.697561,-2.464786,1
-1.145696,0.100266,0.060461,-0.116649,0.774982,0.002771,0.090914,0.895763,-2.012100,1
-2.315857,-0.850506,1.454099,0.829110,-0.767240,-0.235399,-0.247897,-0.994940,-1.593471,1
-0.794453,-0.345579,-0.528000,-1.173343,0.867491,-0.532446,1.989293,-0.147981,-2.958388,1
1.026476,-0.427464,-0.085187,-0.405257,1.673552,1.849427,-1.692077,-0.037389,-2.988097,1
-0.889773,0.322424,-1.003337,0.646627,1.108215,0.003580,0.587803,1.661757,-2.988898,1
-0.966722,1.318365,-0.489630,-0.383759,1.253081,2.124156,1.532823,-0.508134,-1.103677,1
-0.287914,0.608235,-0.363331,-0.016769,-0.702404,-0.523760,0.156845,-0.320248,-0.339307,1
0.820734,0.108502,-0.442136,-0.565308,-0.539043,0.495723,0.967803,-0.063311,-1.648276,1
0.752121,2.311371,-1.579871,-0.085337,0.504067,0.352911,-0.208021,0.633298,-0.861641,1
0.106161,0.324442,-0.213018,0.788149,1.757255,-1.735133,-0.848675,0.146872,-0.742997,1
-0.966732,0.063417,0.735861,-0.716146,-0.714105,-0.101850,0.406932,0.516318,0.597309,1
-0.447234,0.546409,-1.953974,-1.535418,0.506786,0.018806,0.622515,0.433331,-2.756635,1
0.616872,0.531836,1.723251,0.596368,-0.789471,0.102354,0.018108,0.191157,-0.169898,1
-0.957461,-0.436412,2.120900,-0.939757,-0.214537,0.340060,1.775713,0.558093,-1.316458,1
0.288423,-0.699284,-0.537422,1.646998,0.056148,-0.780915,0.393206,0.543764,-1.538881,1
-0.749378,-1.564027,0.111722,-0.698325,-1.478848,0.246810,2.631153,0.188699,-1.623805,1
0.046370,0.102891,-0.686514,0.936223,-0.929117,-1.066943,-0.333769,0.371947,0.300647,1
-1.927305,1.338231,-0.378758,-0.936555,0.734991,-0.229965,-2.161765,-0.490593,-0.233823,1
2.550915,1.747978,0.020448,-2.258846,-1.023623,-0.450854,-0.161857,1.020949,-1.857825,1
0.694984,-1.298587,0.577204,0.540233,-1.223907,-0.109369,2.149176,-0.188493,-0.739380,1
-1.163666,0.487067,0.307841,-0.855825,-1.343372,-1.717043,-0.378817,0.455918,0.290622,1
-0.052272,-0.094746,-0.121908,0.005726,-1.350976,1.189722,0.131213,0.811350,-2.275406,1
0.487924,0.263375,-1.604695,-0.535991,1.075246,0.436556,1.769959,-0.597529,-1.541769,1
-0.917291,0.470434,1.280397,-0.859708,-0.529761,-0.018966,-0.352589,-0.462178,-2.437808,1
0.545622,0.100063,0.079721,-0.099999,-1.157628,-2.018367,-0.361775,0.081023,-3.334527,1
1.594380,0.442894,0.551938,-0.641164,-0.653081,-1.211301,2.815502,0.080584,-1.734555,1
-0.045185,0.039411,0.218541,0.910689,0.034098,-0.531079,-0.303088,2.479482,-0.135215,1
0.348414,1.250812,-0.146307,-0.233131,-0.081503,0.426975,0.069721,-0.395094,-2.568531,1
-1.922776,-0.055958,-0.970038,-0.686572,0.171294,-0.816491,1.256657,-0.864773,-0.453997,1
0.669289,0.863258,0.409276,0.052137,-0.992201,-0.684473,-1.070003,2.118058,-0.893219,1
0.111308,0.040138,-0.614876,0.718576,2.807709,-0.520532,-1.454033,-0.606807,-1.651406,1
-0.885757,-0.127539,0.174964,-0.650557,-0.783684,1.092562,-0.021664,-0.409245,-0.806505,1
-0.637495,0.142529,-0.544525,0.956796,-1.959737,0.775741,-1.342920,1.104942,-0.169396,1
-0.241587,-1.313750,-0.628720,0.850393,0.515685,-0.793575,0.206266,-0.128452,-0.728799,1
-1.341089,-0.308311,-0.430769,-1.333978,-0.909273,0.118482,-0.991000,1.342809,-3.105734,1
-0.654120,0.672580,1.263859,-0.327436,1.086487,0.173291,0.080037,0.961472,-2.134436,1
1.053329,1.832657,-0.917717,-1.180958,1.724343,0.517732,0.538487,1.520897,-1.807453,1
-0.531078,0.244882,-0.263027,0.039386,-0.448019,1.346783,-0.238851,3.056571,-1.572078,1
0.350879,0.450257,0.471216,-0.059497,-1.465283,-0.180665,0.566628,-0.985001,-0.302864,1
-0.363932,0.424878,1.520849,0.080005,-0.916501,-1.215863,0.039360,-1.359467,0.615127,1
-1.427391,1.888700,0.054591,0.579640,0.183905,0.653897,-0.417177,-1.955780,-1.527025,1
-0.731252,0.094843,1.433256,-1.142231,0.186071,-0.023561,1.714840,-1.174953,-1.761463,1
-1.150658,-0.437118,-0.203249,0.234496,0.159256,0.256502,0.129769,1.074474,0.918578,1
-0.183688,1.637946,0.910521,-1.432216,-1.325986,0.599194,-2.053787,-0.527649,-1.331230,1
-2.457758,-1.752891,1.479616,-0.772124,-0.961526,0.998784,-1.201535,0.096360,-2.491664,1
-1.206179,0.488094,0.769715,-1.028975,0.156428,0.144774,-1.034164,-1.107057,-1.580900,1
-0.187189,-0.237776,0.702232,-0.333094,0.557420,0.050509,0.069153,1.600225,-3.352800,1
-0.433286,0.388778,1.314077,0.599472,-0.827355,-0.209284,0.621855,-0.179878,-2.860858,1
0.702475,1.429336,-0.923213,1.074288,-0.432440,-2.326980,-0.219938,-0.614585,-2.084452,1
-0.656242,1.063898,-0.383854,-0.455703,-0.654422,2.347830,-0.105993,-1.518644,-1.742967,1
-0.972751,-0.749329,0.294650,1.554440,0.209127,-0.615686,1.961273,0.117298,-1.175048,1
2.684777,1.040881,0.213132,-1.133749,0.762063,0.459627,-1.060139,-0.171236,-1.587720,1
0.457110,1.703387,0.614054,0.415942,1.350565,0.590770,0.144557,-1.686806,-3.711270,1
-2.264060,-0.701042,-0.975086,-0.526353,0.560566,-0.189316,0.648556,-0.181963,0.687083,1
-0.479173,-0.871604,-0.873596,-0.284069,1.399525,1.090934,-0.516276,0.731819,-1.767918,1
0.520608,1.710036,1.313015,-0.056052,-0.036232,0.628260,-1.955363,-0.410227,-2.301136,1
0.134946,0.073343,-0.049322,-0.652504,1.041769,-0.541441,0.524818,-0.415027,-0.801889,1
-1.278519,-0.334497,-0.298095,0.053680,-0.688995,0.251520,0.324419,0.926229,-2.166362,1
0.798168,-0.189696,0.469801,-0.078601,-0.370291,-1.517077,1.867465,1.747513,-0.934550,1
0.166401,1.579241,-0.803798,0.220304,-0.236871,0.560274,0.627477,0.290692,-1.669069,1
1.661653,1.483603,-0.671779,1.149460,-0.089054,0.079436,-0.535895,-0.278776,-1.056059,1
-0.409560,1.085410,-0.175925,2.479642,-0.351624,-0.574042,-1.166712,-0.333273,-2.206874,1
0.229391,-0.613962,0.979676,-0.514723,-0.650391,0.395055,-0.154598,0.611668,0.602939,1
-0.990187,-1.217587,0.538229,-1.411513,1.567098,0.292114,0.930861,0.171257,-0.069022,1
0.937040,-0.225171,0.373755,-2.019293,0.235739,-0.925364,-1.409078,-0.562816,-2.868320,1
1.242504,-1.118089,-1.008396,0.974413,0.780115,0.039115,-1.202559,0.148012,-1.468927,1
-1.165428,0.074234,-0.969932,-0.741594,-1.750768,-0.556472,1.285974,-0.401984,-2.163270,1
-1.226022,-0.235266,-0.141622,0.311127,0.173608,0.876468,-0.407863,0.272063,-0.633624,1
-0.305818,-2.435931,0.364442,0.266159,-0.602658,-1.007434,0.347181,-0.761371,-3.074690,1
-0.857286,-0.007428,-0.944579,-1.694666,-1.553038,-0.674593,0.837027,1.640930,-1.924706,1
-1.114266,0.526683,-0.881364,-0.267688,-0.138936,-0.517823,0.295401,0.552419,-3.354906,1
-0.662156,0.118973,0.094346,-0.605112,-0.298326,-0.164250,-0.009650,0.821163,-2.221036,1
-0.794546,0.504622,-0.179378,-0.515912,0.754241,-1.012692,-0.638252,-0.117103,-0.940406,1
0.752889,1.079457,-1.512933,0.571759,-0.614163,-0.547022,-1.025491,-1.386986,-1.427702,1
-1.033612,-0.233041,-0.516529,-0.947828,1.893035,0.152715,1.311908,1.258352,-4.082378,1
-0.059532,-0.884465,-0.811238,-0.821537,0.505129,-1.552960,-0.253247,0.193934,-0.020286,1
-0.109890,-0.711173,1.841185,-0.117943,-0.777227,-1.087071,-0.992431,-1.460421,-2.344714,1
0.954346,0.197402,0.403363,-0.058214,1.084297,2.320731,-0.694584,-1.096080,-2.774407,1
0.410226,0.638892,-0.151860,0.582485,0.128398,-0.363625,1.325421,0.614187,-0.941287,1
0.266053,-1.289870,0.641395,-1.170175,1.816644,-1.904004,0.419861,-1.257761,-1.250375,1
0.448063,-0.736357,0.071950,-0.697187,-0.568538,1.334529,-0.104787,1.670428,-0.410185,1
-0.932832,0.145066,0.029588,0.504136,-2.319372,1.866794,1.584528,-0.160546,-2.721486,1
-0.828755,-0.114216,0.031775,-1.444874,-0.262891,-0.044538,0.224215,1.176244,-1.321607,1
-0.721422,-2.181436,-0.758558,-0.655132,0.432879,0.018791,0.028104,-1.693638,-0.880086,1
1.014662,2.085266,-0.137782,0.679927,-0.092813,-0.755920,-0.521042,1.178052,-4.603947,1
1.064654,-0.375627,0.089680,-0.792624,-0.100810,-0.984961,-1.207365,-0.377579,-1.516565,1
0.309701,0.225088,0.877103,-0.656381,0.253050,-1.643333,-1.901212,-1.072947,-3.045169,1
-0.011163,0.547896,-1.236123,1.487455,0.773251,0.019185,-0.561573,0.641919,-1.955743,1
0.814915,-0.210773,-0.610042,-0.388400,0.290817,0.755138,1.009322,0.359616,-0.920905,1
0.911522,-1.165770,1.025835,1.115675,0.118985,-1.311720,-0.720765,-0.352698,-0.340401,1
-0.586616,-0.987626,-1.573085,0.825901,-0.030375,-0.891307,-0.247746,0.968498,-1.541509,1
-0.751204,-0.837647,1.287678,-0.055290,-0.634643,-0.463448,-0.440519,-0.235999,-2.095394,1
-0.402566,-0.590476,1.555675,1.167988,0.377498,0.566290,-1.222906,0.820444,-1.125687,1
0.103526,0.485078,0.442561,-1.504773,-0.529088,0.778987,-1.984104,0.068658,-2.507019,1
-1.942972,1.703650,0.775178,-0.720245,-1.691433,-0.428085,-0.827420,1.170423,-0.689043,1
0.223072,1.487250,-0.536982,0.823563,-2.844542,0.066960,0.674150,0.130418,-1.734850,1
-1.567681,-0.091338,-0.106520,0.056932,-1.491748,-0.195813,0.370863,-1.198061,-1.225086,1
0.156024,0.282411,-1.260158,-1.789324,0.307524,0.387945,0.904531,0.775862,-1.191816,1
-0.604537,0.454200,-0.125497,0.270686,-0.135970,1.114524,0.171700,-0.766648,0.020071,1
-0.864223,-0.624883,0.335941,-0.213094,-0.125649,1.350445,0.717621,1.071376,-1.673092,1
-0.074131,0.616687,0.609943,1.642992,1.230996,-0.211936,-1.746496,-0.055489,-0.802954,1
0.307130,0.740637,-0.780664,-0.968550,0.656870,0.199989,-0.497397,0.602411,-2.111077,1
-1.097001,-0.203590,1.952913,-0.554456,1.046216,-0.207835,-0.608252,0.670632,-2.273788,1
2.144759,-0.221707,0.526565,0.547123,-0.532630,1.068224,-0.403151,0.249026,-1.783021,1
-0.723067,-2.104347,0.084773,0.293552,-1.025872,-1.457374,0.926395,-2.027001,-0.508995,1
0.502639,0.662909,0.608255,-0.408307,0.564025,-0.210226,-0.353644,-1.086339,0.266244,1
0.948907,-1.290797,1.397266,0.076936,0.887651,0.572340,1.012606,1.146918,-3.931196,1
0.909381,-1.226209,-0.530034,1.423084,0.532972,0.045929,0.498507,-0.752079,-1.507940,1
0.128636,-0.560147,0.839421,-1.545099,1.345529,-0.404091,0.818054,-1.718481,-2.774333,1
2.170863,2.234073,1.363887,2.076009,-0.579482,-0.203610,1.010897,1.657271,-2.802261,1
-0.156748,-0.928155,0.856150,0.237353,0.461912,-0.682603,-0.646075,0.122140,-2.900206,1
-1.224091,-0.025232,-0.411562,-0.075531,-0.939373,0.092938,-0.020224,-0.389572,-1.132344,1
-0.937162,-1.566738,0.912917,-0.009185,-0.040919,-0.984930,-0.759799,0.260080,-0.016214,1
-1.230435,-2.074133,-1.342362,-3.003017,-0.064093,-1.002835,0.651003,-0.435349,-0.833244,1
-0.633161,1.121246,-1.002840,-1.717146,-0.655914,-1.180194,1.134144,-0.074569,-0.399802,1
-1.691131,-0.377594,-0.053145,0.831952,0.199594,-0.108967,-0.181767,0.102906,-1.021025,1
0.578484,2.067298,-1.477155,-2.033220,0.864911,0.359443,-0.289124,1.726099,-1.383499,1
0.229950,-1.012600,-1.464857,-1.026486,1.560588,-2.017275,-0.745334,-0.324619,-1.756571,1
-0.026265,-0.406836,0.245688,0.518236,-0.002596,-0.519314,-0.963600,0.941316,-2.378674,1
2.241511,-0.576787,0.268009,-2.097001,-0.581887,-0.015099,0.928742,-0.050633,-0.794845,1
-0.118576,-1.622460,1.351126,0.959296,1.003467,-0.393830,0.466863,-0.565054,-0.975482,1
-1.057495,0.958683,0.386318,-0.011030,-0.337601,1.134019,0.048183,1.392336,-0.630351,1
-1.254121,-0.503004,-0.001764,0.362087,-0.067969,-0.424129,0.213196,1.070375,-0.185564,1
-0.207129,-0.323674,0.807893,-0.610983,0.202345,0.533345,-0.164884,-0.149225,-1.052282,1
1.505063,-0.666042,0.731222,0.693418,-1.275550,-0.702937,0.573503,0.291450,-1.590281,1
0.432711,0.135895,0.240883,0.110091,0.676866,0.635269,0.800738,0.525336,-1.227006,1
0.472889,0.710773,0.445945,-0.750151,0.185489,0.393546,-0.213554,0.378594,-2.615495,1
-0.868583,-0.545654,0.069761,-1.375506,-1.134050,0.412627,0.348175,-2.092821,-1.405888,1
-2.694190,1.502158,-1.467495,-0.030650,-0.183335,1.723007,0.265486,1.788220,-1.913667,1
0.384243,0.482445,0.908649,-0.612098,-0.533940,1.688624,-1.520365,1.059267,-1.442219,1
-0.358352,1.234576,-0.529830,0.959642,0.205617,-0.882715,0.917980,-0.604402,-2.646255,1
-0.341794,-0.927957,-0.682446,0.320325,-0.042648,-0.735928,-2.446372,-0.961580,-1.718608,1
0.570064,0.588375,1.403645,-2.344403,2.661723,0.493747,-1.018366,1.905956,-1.019330,1
-1.073789,0.214677,-0.151631,0.118577,1.140618,-1.850328,-1.000279,-0.662496,-0.416436,1
0.492122,-0.301270,0.758036,-0.545284,0.459845,-1.257762,0.247569,-0.106452,-2.439804,1
-0.260146,-1.254535,1.518678,-0.428746,-1.065420,-0.220104,-0.962025,0.901991,-2.096585,1
-1.109836,-0.683245,-0.288330,-0.073596,-0.545182,1.554099,0.223074,-0.651757,-1.304004,1
1.925769,0.849798,1.581822,-0.260983,0.209327,-0.344112,-1.616822,0.691308,-2.295850,1
0.634874,-0.368674,0.385891,-1.724382,1.034332,2.008240,0.620294,1.630644,2.069883,0
-0.944252,1.232342,0.920160,4.310149,1.014072,1.213986,0.692872,2.616227,1.395990,0
0.066518,1.487388,0.367080,0.244715,1.936337,1.523956,2.713781,-1.072196,1.823112,0
1.871311,1.047754,0.109309,0.466052,2.622746,1.469413,-1.237894,0.689431,0.255050,0
1.397134,-0.016909,1.883534,0.908007,0.737531,0.542042,-0.759858,-0.044382,-0.106363,0
0.548863,-0.108989,1.814891,-0.205534,2.059329,0.369372,-0.328927,-1.051115,1.388723,0
-0.678259,2.166804,1.804501,0.743691,0.708430,1.178923,1.928836,0.530023,1.529101,0
1.544826,1.238190,-0.306485,-0.105342,1.628622,0.691025,-1.304793,-0.758930,0.818426,0
2.006106,-0.291551,1.671923,0.525554,0.165479,0.855855,1.158470,-0.402550,2.073922,0
1.433113,0.866082,1.737511,2.817479,0.943141,1.052449,1.677774,0.271695,1.631933,0
1.809458,0.209929,-0.054077,1.805471,1.326944,0.897688,2.136565,0.801968,1.715795,0
-0.048436,-0.208720,2.690341,0.425191,1.280032,0.059512,0.917562,2.748580,1.203078,0
-0.454088,0.771851,2.958055,0.681329,0.028793,0.361475,0.647496,2.462144,0.657467,0
0.821577,2.065055,1.661900,1.666206,1.701253,1.439958,0.965989,-0.000654,2.197680,0
1.909590,1.773483,1.862042,1.161702,0.529988,0.842952,-1.731174,2.226697,1.787352,0
0.250572,-0.258269,1.968399,2.086347,0.774869,-0.288495,0.250865,2.152679,0.258703,0
1.172339,1.959352,2.130337,-0.009403,1.462240,0.516590,0.009159,1.468666,-0.197839,0
0.913353,3.185990,2.521813,3.014197,-0.347969,1.089027,2.178991,1.803643,1.621912,0
-0.412831,0.233630,1.366263,2.727058,2.055155,2.137386,2.126730,1.479280,1.375569,0
-0.195848,1.497404,1.012543,0.073306,0.381411,-0.143752,0.934737,1.319548,0.739189,0
1.901874,2.128544,1.073701,0.593272,0.722681,2.137926,0.308666,1.216535,3.005250,0
-0.721057,3.040126,1.369733,1.136758,2.032677,0.915140,0.178446,-0.527007,0.151295,0
0.099737,1.485493,0.135810,2.141104,0.068030,-0.509897,2.102279,1.456591,1.125986,0
1.225045,0.986264,0.753745,1.221441,-0.230710,1.122414,1.749591,1.139563,0.231077,0
1.324251,2.152380,-0.781488,1.158920,-1.291891,0.469451,0.232060,1.485875,2.067914,0
-0.020487,1.170989,0.186196,1.142209,1.025870,-0.551433,1.281889,0.315407,2.087123,0
0.114371,1.606140,1.139515,0.563981,2.086644,-0.631685,2.377927,0.514037,0.858633,0
1.208586,1.423970,1.510232,2.232179,0.751522,1.639871,1.699751,0.235570,1.191961,0
1.444536,1.586906,0.903919,-0.866762,1.982978,-0.147562,0.734191,0.907052,2.771933,0
3.458935,0.501761,-0.163974,1.114022,0.957410,2.738052,0.695318,1.511077,2.511188,0
0.755027,-0.308667,1.367508,1.865753,2.672541,2.119834,2.067254,1.036215,0.492569,0
2.045101,2.555408,1.000101,1.116235,-0.068665,0.653537,-0.505702,1.098164,1.158737,0
1.060655,2.533189,-0.366801,2.230167,0.183140,2.522306,0.055865,-0.452073,2.012327,0
2.187324,-0.818277,0.559608,0.001027,2.733694,1.061519,0.411038,0.936828,1.497849,0
-1.732913,1.553756,-1.151789,0.727058,-0.674169,-0.018284,0.643375,2.923254,1.815091,0
0.335128,0.503946,1.540247,-1.056195,0.911387,-0.578862,0.387859,0.463704,2.147634,0
0.765739,1.039919,-1.451696,3.668963,0.868230,0.873872,0.656649,2.881877,1.670142,0
1.979382,-1.376171,-0.560353,-0.754725,0.947393,2.909399,1.788809,1.343209,1.936769,0
0.981936,0.483565,0.351354,-0.297190,2.286972,1.171658,1.579212,1.208773,0.815813,0
0.128527,0.623088,2.652415,0.462358,1.215253,1.850301,0.190884,1.706514,1.973896,0
-0.498647,1.541670,0.411129,0.358284,1.652934,1.753265,1.925659,-0.964099,2.153060,0
1.235906,1.177048,0.290242,-0.303768,1.636374,0.591873,0.363324,0.610853,1.571849,0
0.959293,1.642112,2.325009,2.001789,-0.617604,0.759745,0.545382,1.138039,1.240066,0
1.883759,0.493565,-0.703834,0.336677,1.951921,0.092681,1.749260,-1.776025,2.454275,0
-0.213008,1.381901,1.832693,1.252972,2.103392,0.672290,0.982815,0.837178,2.167584,0
0.651775,1.116490,0.604825,1.534098,1.064623,1.099474,0.812200,1.899372,2.541144,0
0.849892,1.472826,0.638477,0.148320,0.116988,-0.185373,0.785162,1.218422,2.013874,0
1.699822,2.649800,-1.516194,-0.140361,-0.533556,2.847561,1.200594,1.729623,0.996110,0
-0.484644,-1.332637,1.708442,1.801086,1.329798,0.460465,0.461670,0.331159,3.497966,0
0.543327,1.370249,-2.732128,2.086994,0.681587,2.673455,0.608838,0.745878,-0.368824,0
0.408533,2.511135,0.393511,-0.605047,0.656341,1.584077,0.013718,0.610320,2.068631,0
-1.069054,0.671535,2.177926,0.437316,1.592334,1.334893,2.841172,1.650714,1.788988,0
1.471439,-0.435289,1.031022,0.320773,1.110272,1.443750,1.560355,0.600631,-0.407373,0
1.465249,-1.040437,0.713630,1.311429,-0.189626,0.894118,1.608647,1.898124,3.300418,0
2.422039,0.659558,0.817767,1.357028,1.222605,0.931183,-0.727748,3.155756,2.394745,0
0.350831,1.239934,-0.262199,0.885893,1.087415,1.561370,2.937248,2.661263,2.446998,0
0.918284,0.687966,-0.235405,1.424323,2.561357,2.429448,2.182387,0.962472,1.829433,0
1.519497,0.952871,0.219447,1.323942,0.867405,1.768611,-0.596662,1.660588,0.411974,0
1.663492,1.054247,0.223751,1.179548,0.546699,2.705671,-1.061774,1.221256,2.300713,0
0.916434,1.374124,0.646277,0.575733,0.047076,0.906878,-0.395266,-1.067296,0.660993,0
1.838823,2.037033,0.931352,0.780878,-0.584706,2.407824,-1.928269,0.783886,1.989532,0
-1.422497,1.691294,-0.661428,1.012298,0.064966,0.142721,-0.010515,0.674045,1.255135,0
1.348459,0.299328,1.739126,0.587937,-0.785947,-0.010089,-0.501343,0.463655,1.170125,0
0.475668,-1.636054,-0.727192,0.663075,0.182780,0.528951,0.225520,0.223350,1.107821,0
1.101174,0.876177,-0.730573,2.484413,0.610712,1.528574,1.193308,0.909317,1.869891,0
0.583795,0.665293,1.626150,1.858667,2.223370,0.870557,-0.425697,1.401424,0.753867,0
-0.497597,0.687565,-0.899903,0.753355,0.978984,2.713845,2.657659,0.395124,1.042985,0
1.105410,1.727869,-0.359677,1.674665,1.023419,1.944822,-2.189695,0.829057,0.990934,0
0.796788,2.919685,-0.955086,1.972958,0.946032,1.023280,-0.629726,0.001013,1.910038,0
2.010680,1.420652,0.729880,1.269768,0.978115,-0.631641,0.365157,1.484351,2.806807,0
2.700701,2.859516,1.298841,0.489561,1.512512,1.118781,0.407834,0.816537,1.326355,0
1.467439,0.290811,0.236061,1.108906,0.693727,1.110765,-0.662472,0.893805,1.368267,0
1.090331,2.543375,0.476464,1.693100,2.375441,0.458757,1.393053,0.531165,1.264871,0
1.697018,0.684361,-0.883456,1.564052,-1.243969,2.901376,0.797122,0.632454,0.140024,0
1.905968,-1.114719,1.303575,0.841747,0.636102,1.459798,1.861332,1.245185,0.136811,0
1.194358,1.032163,1.396123,3.307980,1.151905,2.619905,-0.309973,1.887655,2.616745,0
1.445603,2.176188,1.850154,0.824037,1.427951,2.744570,1.279644,2.054700,0.743962,0
0.249164,1.428273,-0.640960,0.930984,1.654183,1.457238,2.503504,0.369067,0.176583,0
-0.059346,0.996932,0.386741,-0.440590,0.231308,1.824292,0.586631,1.010231,-0.604364,0
1.102800,0.033420,1.512734,1.779178,0.550159,0.759407,2.582001,1.022620,0.083731,0
2.353102,1.177653,-0.645684,2.905689,1.374858,0.244874,1.007266,-0.251416,2.896269,0
1.581727,1.122915,2.127164,0.749896,1.997045,1.469820,-0.026500,1.927795,1.844514,0
-1.625835,1.525953,2.509650,-0.527113,1.470145,2.248997,0.426665,-0.043665,1.266054,0
1.472331,0.426838,0.359877,1.142803,0.242705,-0.101227,-0.015915,0.720861,3.817449,0
-0.400973,0.634735,1.333434,-0.449887,1.923724,1.293848,0.526068,-0.769844,1.228556,0
0.953922,0.827647,1.396916,2.358777,-0.900003,1.168507,0.578425,0.564837,0.830723,0
0.969808,2.524981,2.119365,0.424123,1.288104,1.431202,-0.502028,0.137475,1.230690,0
0.746854,0.952870,2.344216,0.510270,-0.813850,1.145258,1.315478,0.060315,0.472504,0
0.739595,1.788443,0.683341,1.020982,-0.959383,2.406448,0.280307,1.401987,2.756622,0
-0.585539,1.324099,0.524807,1.735751,-1.213141,0.197097,-0.091371,1.461821,3.624423,0
-0.107771,0.554848,-0.220913,1.017675,-1.225747,2.137678,2.157141,-2.274538,2.949963,0
1.014554,0.571867,2.140282,2.578278,0.967831,0.362246,1.423983,-0.785855,2.374041,0
1.547382,2.108384,0.319839,0.307946,1.702249,2.115515,1.051588,0.544566,0.793219,0
3.329048,1.442707,-0.061002,1.557007,0.616654,1.403435,0.471638,2.276324,2.393349,0
0.627125,1.014990,2.554187,-0.186532,1.717318,1.636541,-0.166866,-1.673092,0.566127,0
1.570237,1.551094,0.866397,0.408632,-0.682080,0.933347,0.273088,-0.763531,1.465902,0
1.352047,0.616129,0.764113,1.648946,2.489546,0.301946,1.880517,1.053301,1.845130,0
-1.109455,1.081987,-0.031511,2.716959,0.399000,-0.022319,0.959078,1.817485,1.768373,0
0.655044,1.555232,2.465188,-0.210221,0.692571,-0.469985,0.299746,2.291571,0.397195,0
0.835234,2.288661,0.283242,1.833635,0.680185,0.329780,0.205177,-1.785994,3.514707,0
0.332196,1.067731,0.537200,-0.976269,0.989883,1.213758,-0.335129,1.143945,1.285936,0
1.757541,0.583976,-0.313635,1.759309,-0.371617,2.082529,0.184209,-1.060035,1.816384,0
-0.475860,2.046051,0.694059,3.243534,1.411462,2.778247,0.128769,-1.069274,1.841644,0
1.970899,0.070736,-0.497196,2.397228,2.829976,1.168111,-1.021698,2.120642,0.647847,0
1.072782,2.620264,1.813975,-0.056698,0.305363,2.233113,1.265168,1.942983,3.111812,0
-0.129713,-0.085237,1.401254,0.639975,0.595835,0.444634,2.115222,0.305551,2.162649,0
-0.523133,0.447388,-0.932541,1.706579,1.159496,0.021676,0.640977,0.306164,1.637485,0
0.563004,0.659031,-0.665608,2.482176,2.288716,0.859513,1.660166,1.161063,3.266410,0
1.526502,1.504133,-0.318808,1.617440,1.649723,0.871806,0.654050,-0.006313,2.479282,0
-0.681835,0.357515,0.929948,1.475388,0.952649,0.259113,-1.403740,1.445260,1.835321,0
