v0,v1,v2,v3,v4,v5
2.788159,4.128945,-2.939793,2.029720,3.285982,1.355784
2.308361,2.023013,-1.108644,0.654295,1.188055,0.761911
-0.166258,-0.867526,0.101504,0.384102,-0.164907,-0.191128
0.725432,0.874932,-1.347816,0.830539,-0.393798,-0.030589
0.404793,0.798824,-1.676916,-0.193056,0.123369,0.199481
0.702385,-0.368007,-1.746543,-1.118040,-0.249366,-0.275853
1.373150,3.025347,-0.119775,1.885843,2.679468,0.826243
0.842591,1.239683,-0.019264,0.212468,-2.197808,-2.238877
1.384221,2.437770,-1.242636,0.373049,0.526271,-1.276259
4.698979,4.467117,-3.567183,2.083776,1.080011,-0.143832
2.978101,3.400689,-3.762197,0.798727,0.446142,-1.948845
0.391386,-0.140874,-1.056756,-1.124039,-2.651204,-2.621260
1.956896,0.338523,-0.948522,-0.102788,0.338181,-0.740719
2.746701,3.733666,-1.498841,2.581460,1.545466,-0.108615
4.207607,2.570348,-2.997090,0.167087,-1.472217,-2.792444
3.891615,3.743086,-2.739731,0.345339,0.178573,-0.661022
2.478437,2.376729,-1.037600,1.072555,0.184821,-0.487043
2.497051,1.720302,-2.007772,2.045241,1.837502,0.720618
1.343571,1.544432,0.078712,1.906951,3.554650,2.618355
1.169752,1.411877,-1.349080,0.653672,0.222413,0.215776
2.817989,1.779736,-2.445641,0.260570,0.070949,-0.041361
-0.215886,-1.662338,0.833811,-0.338166,-2.112040,-1.845208
0.181705,1.155408,0.856965,1.796513,0.945541,1.268763
1.334117,0.314352,1.163358,0.033864,1.539873,0.744572
0.229349,-0.021183,-1.419833,-0.097683,-1.324729,-0.402195
6.212537,6.545066,-3.358226,3.558800,3.485438,0.354428
4.157403,4.848848,-1.313976,2.603988,2.430941,1.076009
3.547693,2.960461,-2.730336,0.434831,0.308546,-1.022064
2.599835,1.101583,-2.638989,0.353021,-0.904884,-0.263957
2.360043,2.927473,-1.211399,1.435563,0.536158,-0.723786
1.287456,1.795763,0.175616,2.440205,3.242809,1.195270
1.740604,3.185531,-3.690317,1.773653,1.774953,-1.039083
0.865235,2.012021,-2.059439,0.570668,-0.111106,-1.034237
4.603298,4.789625,-2.811677,1.319188,2.376087,-0.643898
3.223724,4.963848,-3.006240,1.986008,3.994017,1.774178
1.139036,-0.022089,-0.426513,0.305855,-0.009160,-0.513980
2.812105,2.417863,-3.403437,0.639984,0.606352,-0.397791
2.459729,2.509476,-0.797129,1.532301,0.709634,0.001084
0.652696,1.276385,-1.090244,1.112010,-0.833958,-1.763039
0.648799,1.799913,-0.855355,-0.208472,-2.323681,-3.668412
1.155982,2.542640,-1.307542,0.892087,1.951578,1.414436
3.237653,2.669887,-0.318278,3.303768,4.543968,2.930626
2.751444,3.522698,-3.000834,1.288051,2.620098,0.785486
1.047219,2.777667,0.508860,3.151958,3.110474,2.192590
4.259720,3.577714,-1.783073,3.006804,1.897849,1.278733
-1.615902,-0.287728,-0.252152,-0.271459,-0.716547,-0.722877
5.337471,5.947596,-4.743530,0.999722,0.962265,-2.822339
0.351410,-0.157945,-0.252297,0.459504,-0.019778,-0.622226
3.332172,2.611755,-3.351032,-0.859849,-1.531517,-3.395071
3.709405,2.580739,-1.896538,2.042914,2.305281,0.777516
1.218814,1.456484,-0.685107,0.516157,0.987274,-0.471087
-0.187111,-0.448732,-0.212678,-0.897854,-1.240477,-1.746205
1.532666,1.289625,-0.470549,0.893929,-0.262489,0.706302
2.156182,3.063789,-2.242253,1.063453,1.395914,1.370915
0.804077,-0.772699,-0.500524,-1.164759,-1.499051,-0.895319
2.005598,2.439620,-2.245362,0.339998,-0.941565,-1.969917
1.431332,1.408831,-1.465995,0.215342,0.403696,-0.564320
2.341963,2.425345,-1.734744,0.434174,1.447881,0.984050
3.352498,3.058801,-3.391108,1.442690,1.700929,0.020146
1.263239,0.620304,0.345906,0.044875,-1.608419,-1.370173
3.045964,2.065963,-2.190825,0.460483,-0.103242,-0.289120
-0.895524,-0.721695,0.161556,0.644031,-0.231506,0.214883
2.723258,0.595325,-1.757203,-0.533671,-0.970672,-1.522699
2.396551,1.897597,-1.272689,0.590200,0.011577,-0.164418
-1.344486,-0.403500,-0.077195,-1.258574,-1.827954,-2.702247
1.725956,-0.419456,-1.067027,-0.746705,-0.733009,0.169463
0.760163,1.331870,-1.868649,1.264864,0.213130,2.048605
2.759089,2.186531,-3.281726,-0.838864,-0.617107,-0.764784
1.300276,2.139387,-1.883893,0.699459,-0.289392,-1.118774
2.833666,0.496686,-2.164813,-0.159623,-1.220354,-1.850412
1.470218,2.093727,-2.274890,0.493847,1.321139,-0.960589
1.649866,1.583073,0.101450,1.521136,0.346533,0.684047
2.713253,2.669952,-1.055601,2.836847,3.123147,2.495085
2.314015,0.980780,-2.441212,-0.396889,0.142257,0.027333
2.873413,2.238834,-0.754019,1.849333,2.150195,1.764990
2.993066,2.297839,-1.796995,-0.639407,-0.399563,-1.524481
1.809023,2.069228,-2.284466,-0.306230,-0.783054,-1.238201
1.110549,1.966619,-1.333531,0.851150,-0.567721,-1.043039
1.579013,3.359394,-2.302420,0.239956,0.199896,-1.457275
0.632411,1.510965,-1.418328,1.319932,0.086076,1.104168
-0.488005,-1.319060,-0.311570,-1.809425,-1.548398,-0.620264
0.352330,0.554078,-0.901376,-0.137788,-1.622604,-1.364149
3.661269,3.186337,-1.122928,1.648126,1.021888,-0.389406
-1.239455,-0.688194,1.462505,-0.366273,-1.054019,0.452483
2.594304,2.885910,-1.484797,1.176845,0.492791,-0.875624
4.555327,2.417574,-2.884386,0.451840,0.006612,-1.061408
5.029736,3.287982,-1.983742,0.626908,0.797089,-0.178004
2.869777,1.676571,-1.995359,0.105501,-1.967137,-1.968022
0.030221,-0.742534,-0.440312,-1.189155,-1.640346,-1.103466
2.393192,1.818170,-0.634227,1.403903,0.580594,-0.724019
4.757177,4.155431,-3.939333,0.284846,0.191160,-0.666109
1.640895,2.751151,-0.249226,1.884282,0.703601,-1.234922
1.847145,2.389913,-0.237120,1.685400,1.307441,1.025545
1.173726,-0.013485,-2.432648,-1.381619,-1.240979,-0.747161
2.049858,1.324590,-0.762438,0.346057,-1.091416,-1.196474
1.650648,2.459055,-0.036515,2.672458,3.562832,3.060635
3.018380,4.663234,-2.741195,1.597776,1.678778,-0.474707
0.652202,0.932057,-1.816835,0.047246,-0.445140,-0.944869
0.083919,1.710150,-0.690084,0.821291,-1.683377,-2.188015
3.310398,3.590480,-2.391224,1.081524,-0.187419,-2.528366
1.188128,0.859720,-0.471182,1.357288,0.538200,-0.427190
4.529061,4.007601,-2.267151,1.049391,0.564252,-0.360440
0.542505,1.004056,0.471472,2.071006,4.141683,3.409998
1.722467,1.096638,-1.395466,-0.031879,-0.411630,-0.977041
3.537675,2.433141,-1.649082,0.679873,0.919255,0.557996
1.800122,1.449905,0.174288,0.512906,0.834106,-0.794092
2.441228,2.268586,-2.601944,1.442900,0.760875,0.422568
2.102536,1.914769,-1.636813,1.240261,0.513268,0.396761
3.559930,3.691800,-1.189294,-0.029181,-0.558962,-1.514828
3.091209,3.462930,-2.565481,-0.244456,-2.627793,-3.221318
0.662409,2.030913,-1.192088,1.073581,1.071939,1.049385
0.904851,0.370849,-0.807002,0.964822,1.355696,0.630313
2.083864,2.861866,-1.606310,1.281159,0.683728,-1.070747
1.767739,0.520278,0.028859,0.310665,-0.227789,-0.144335
0.966616,2.831216,-1.000766,2.536701,0.343140,-0.761135
1.505759,2.650221,-0.675908,1.797408,2.968410,0.991444
2.162272,3.269672,-1.376249,1.397413,2.339873,0.750842
2.690898,3.415004,-2.195910,0.077283,0.169359,-1.690055
2.566632,2.393157,-1.768738,0.441261,-2.141853,-3.655294
0.705567,2.144174,-0.458985,0.976068,0.784256,-0.315550
3.288968,1.781945,-3.618452,0.217281,1.465636,0.096401
-0.009846,0.315883,-0.152755,1.082052,2.420089,3.059466
4.891228,3.463572,-2.764099,0.793802,-0.888776,-1.171593
3.521468,4.493333,-0.057736,4.096758,1.900843,0.006464
2.266460,3.106044,-0.324536,2.502729,1.805016,0.080645
3.059117,2.139321,-2.288166,-1.032011,-1.092982,-2.198122
0.414642,-0.010021,-0.806643,-0.669004,-1.487887,-0.930721
2.866472,3.778292,-1.104192,3.285859,4.214150,1.901085
0.440820,0.295706,-0.002382,0.106898,-1.298896,-1.486284
2.117819,2.057282,-0.675538,2.321644,3.317815,3.567505
2.602562,1.860405,-1.338751,1.400424,0.876092,-0.341900
3.867948,1.757212,-2.844459,-0.556440,0.451322,-0.060707
0.476905,-1.354591,0.535374,-0.327484,0.826518,1.041708
2.129839,1.512021,-1.549664,-0.954486,-0.987875,-0.194501
1.797102,2.544940,-1.203701,0.304892,2.716522,1.082536
3.178161,2.213975,-2.565133,0.174887,-0.859661,-0.584766
0.682477,0.649249,-1.261319,-0.108109,1.091995,0.524910
3.173916,1.396589,-4.656493,-1.157872,-1.304648,-2.154039
3.587354,2.830948,-1.366019,1.942876,3.032543,2.019010
2.936212,2.668338,-3.025822,0.219526,1.285563,1.749999
0.197377,-0.103978,-0.471920,0.022615,1.624111,2.615412
2.767719,2.887727,-1.358651,0.615682,0.052515,-0.278821
-0.938153,0.204771,0.979117,1.360251,2.049990,1.507611
3.509168,3.532134,-2.788769,1.133558,-0.056880,-1.370453
3.459403,5.034283,-1.358004,3.156960,3.456391,1.045383
0.785416,0.674131,-0.968107,0.961033,-0.012891,1.155374
-0.281251,0.890381,-0.520421,-0.312954,-0.631528,-0.362106
2.228037,2.907670,-0.872925,1.338692,1.325308,0.095474
0.918200,1.987166,-1.362442,0.432204,0.333258,-1.452605
3.507239,3.353000,-2.141262,2.612114,3.843635,2.390475
3.940028,3.872802,-3.644600,1.524653,2.282422,-0.206265
3.109637,4.112101,-1.101679,2.728720,2.197853,0.230526
0.824548,-1.112899,-1.093262,-1.711695,-1.696316,-0.603932
3.115228,3.402691,-1.749187,2.094125,2.612899,0.485590
3.022475,2.619633,-0.914475,1.383684,1.310332,0.102806
2.476546,2.653839,-1.614497,0.351169,0.614943,0.209674
2.590986,3.093371,-2.639105,-0.377310,-0.900415,-2.085421
3.899680,2.330830,-1.736889,1.550208,1.422929,-0.196773
3.256497,3.295691,-0.365882,1.633643,0.794406,-1.342381
4.242556,4.207235,-3.065126,1.661343,0.988020,0.534567
3.871999,2.395724,-4.324881,-1.074400,-1.153126,-1.632182
3.856144,3.083464,-2.898180,1.416866,1.107207,-0.402326
3.727129,4.091033,-2.654270,2.282670,1.554494,-0.702818
1.660388,1.273526,-0.368403,1.153817,1.717982,1.157996
2.964902,2.172580,-2.485436,0.961883,-0.182224,-1.336145
-0.404895,-1.548423,0.426571,-1.789687,-1.047495,-0.252580
2.398151,2.119119,-2.264062,-0.327716,0.070473,-2.391104
3.076606,1.842904,-2.590531,1.445488,2.056485,1.610533
1.515748,3.189751,-2.136200,0.690713,-1.067827,-1.642130
1.832622,0.830473,-1.024593,-0.834601,-0.639354,1.293049
-1.964946,-0.019803,2.874580,2.505099,0.908781,0.924682
0.462280,1.390105,-0.159893,0.026418,-1.215839,-1.805279
3.495787,3.651303,-1.414283,2.130482,1.309170,-1.020582
0.089569,1.756271,-0.918793,0.318113,-1.672272,-2.786343
2.167314,2.478249,-0.602621,1.537135,2.616675,1.485542
1.934133,2.131172,-2.051922,-0.243350,-0.211767,-0.463058
0.350025,0.352863,-0.208135,0.865023,1.562666,0.632738
2.836577,1.774928,-2.214107,0.140996,1.140975,-0.103103
2.370853,3.141645,-2.803854,0.680687,-0.782833,-1.058785
5.888274,4.537885,-4.949724,1.309150,-0.252613,-2.807705
3.772792,3.910712,-2.514672,1.785338,1.759270,0.507086
0.376331,0.749188,1.663323,2.092761,1.261286,0.564600
1.918013,1.593860,-0.599663,1.377517,0.815348,-0.109669
3.595246,4.480936,-2.200911,0.517417,0.149920,-0.968220
2.711512,4.722510,-1.855319,1.976819,1.708261,0.344527
3.275949,1.231356,-2.006629,0.107264,-0.283480,-1.153615
-0.153608,2.355481,-0.049007,3.112299,3.603358,2.783271
1.861340,0.831333,-1.153171,1.053842,2.433691,2.873785
1.314078,2.485289,-3.159713,0.836844,0.927895,0.241984
-0.357926,0.907238,0.820192,3.019620,3.491087,2.794760
1.458122,3.470673,-2.101615,2.034784,2.536940,1.348518
1.784957,1.865135,-0.704896,0.340996,0.527747,-0.412408
3.930749,2.379352,-3.879120,-0.843090,-0.994392,-2.186875
-2.541516,-1.400742,0.543309,0.063311,1.743850,2.107731
2.896940,3.571044,-1.962101,1.875562,0.052947,-1.876174
1.227244,2.641438,-1.328559,3.367517,2.058172,0.878906
4.232117,2.177881,-0.585108,1.630912,1.247208,0.168856
1.650636,2.990984,0.471398,2.024409,-0.847185,0.015471
2.335838,2.449202,-1.250314,1.509458,0.407410,-0.701637
2.048069,0.803979,-1.859738,-0.234804,0.128967,-0.682172
2.890748,2.966890,-1.131342,1.311097,0.781730,-0.697465
3.394289,3.123465,-2.369347,0.810449,1.663342,1.565451
1.222802,1.315534,-0.819830,0.403385,0.309796,0.446424
3.949051,3.311796,-2.612767,0.755029,-1.150157,-2.634718
1.301672,0.949870,-1.731202,-0.145774,-0.538597,0.790100
3.907099,3.219834,-3.947200,0.129150,-0.977111,-2.693116
-0.445905,-0.685404,-1.780241,-0.466347,0.487132,0.058835
0.793189,2.024532,-1.212636,1.007828,1.733496,0.850766
1.655522,4.191324,-0.157093,4.266383,3.395789,1.140307
2.591029,4.031067,-0.054214,2.177731,1.325968,1.247385
0.423672,0.663986,-1.986647,0.088556,-1.203308,-1.276275
5.069031,3.720348,-1.075495,1.340349,-0.366394,-2.746085
0.473655,1.791109,-1.517066,0.316619,0.820298,-0.111432
5.479487,4.095819,-3.771821,0.023430,-1.025097,-1.983816
1.873229,2.614446,-1.066753,-0.590662,-0.842517,-0.908428
2.960532,2.380271,-0.822218,1.364886,1.508031,0.968708
2.030192,3.751197,-1.959124,1.935303,1.630965,-0.687916
2.512031,1.365637,-1.576196,0.284494,0.186070,-1.124934
-0.038928,-0.608842,-1.207108,-0.409940,-1.064989,-0.283906
1.908512,3.666114,-1.952311,3.254025,2.871298,1.672174
0.682763,2.027531,0.129151,1.408914,1.021902,0.521462
1.744065,3.306597,-1.886888,2.079899,2.685358,1.011869
4.721600,5.216821,-3.974933,2.025415,3.682695,3.150925
4.578507,5.192207,-3.179577,3.320722,3.282972,1.394353
1.756678,2.273835,-0.997695,1.884179,0.157702,-1.178554
4.523331,3.643929,-2.308515,2.324723,1.971044,-0.633488
2.584190,1.535394,-1.520433,0.614597,-1.002455,-2.605874
1.023177,1.291639,-2.668466,-1.632727,0.097587,0.827127
1.114541,1.236506,-0.945538,0.536402,-0.280769,-0.471124
2.224495,2.459811,-2.116774,1.194952,0.286386,-1.246033
4.260864,4.367374,-2.318197,3.063641,3.088328,-0.480786
3.689718,3.330018,-4.165893,0.960750,2.292593,0.097527
0.264827,-0.366132,-0.320222,-0.848075,-2.124925,-2.157264
4.315149,5.097134,-4.066905,1.647321,0.247904,-1.455722
2.280104,4.094884,-1.223783,2.737204,1.801776,0.618899
1.927535,2.356521,-0.190725,2.445107,1.280726,1.300567
0.777738,0.339499,-0.378983,-0.790413,-2.364579,-2.654984
2.119974,1.701235,0.970934,1.835009,2.358888,1.576163
2.748067,2.415027,-2.055284,-0.052001,0.189261,-1.311126
2.005860,1.923642,-2.902292,0.475418,1.020870,-0.020120
3.161677,4.270530,-3.024952,1.837789,0.115355,-1.087940
3.761396,4.217123,-2.459996,0.858750,1.281836,-1.165246
2.346696,1.150082,-1.816345,0.696276,0.590709,0.358632
0.421610,0.094930,-1.273510,0.365743,1.302398,0.831390
1.820807,2.729652,-2.183679,1.234753,1.879522,1.013415
0.663860,1.032126,-0.241686,1.035806,0.749199,0.770805
1.794405,-0.036430,-1.790331,-1.208252,-1.372738,-1.029185
1.223317,0.872262,-1.858547,0.365675,-1.821786,-2.199981
2.396410,3.116378,-0.623215,0.777708,-0.194823,-1.781936
0.899327,1.166522,-0.530532,1.243581,0.924233,-0.083582
2.795938,4.049361,-1.722093,1.967450,1.670225,-0.114288
0.932612,0.121221,-0.451244,-0.470754,-0.190721,0.379944
0.442944,0.881533,-2.205997,-0.777987,-1.658385,-2.186195
1.150002,1.431355,0.224060,1.477560,1.375178,1.454850
1.113128,1.315980,-1.629357,0.963427,-0.542484,0.032417
0.448168,-0.908842,-0.675928,-1.049390,-2.876118,-3.126204
4.169734,4.053136,-3.228686,0.718010,-0.378074,-2.256939
0.225089,-0.721423,0.311460,-2.288709,-2.547665,-1.947813
0.692692,2.049143,-0.179884,1.898039,2.772420,2.845607
2.019963,2.120859,-3.888924,-1.074728,-2.790908,-3.842287
1.865838,0.950762,-1.691706,-0.207930,-0.227679,-1.280940
3.855311,2.998001,-2.063094,2.922303,2.779068,0.868991
1.030305,0.652261,0.790947,1.217759,2.121471,1.697279
0.882391,2.115766,0.054822,2.925428,2.695989,1.463871
1.350408,2.348326,-0.180375,1.290356,1.104306,-0.242791
0.299103,1.465307,1.269453,2.296949,2.123091,1.644510
1.221866,0.964975,-1.172781,-0.263801,1.259828,1.090356
1.370834,2.975636,-0.765077,0.937721,0.514656,-0.126323
2.468723,1.266719,-2.286526,0.327779,0.677231,-0.487157
1.188874,1.959621,-0.968721,0.567211,0.133290,-1.119276
1.104052,0.187772,-1.288044,-0.357673,-2.577145,-2.817556
3.074452,2.976960,-2.238188,1.074842,-0.839218,-0.827136
2.780151,3.351945,-0.995385,2.042383,2.013128,0.797744
3.512241,4.042114,-2.475111,2.708932,3.721080,3.794638
0.842523,2.751919,0.252129,2.744537,3.752405,1.874784
2.707327,2.063307,-1.428635,0.646748,0.475503,-0.943363
1.043614,2.391197,-0.241304,1.834332,0.387395,-0.294321
3.113265,3.985968,-3.163073,0.562372,-0.071984,-1.653308
2.351305,2.604804,-1.352905,0.222386,-1.092195,-1.659188
3.183027,2.121557,-0.520690,1.818312,1.541031,0.331909
1.695142,2.366894,-0.055473,2.285965,2.795634,1.424593
4.741918,4.288715,-4.173121,1.443209,0.952438,1.013830
2.615200,3.870147,-0.488598,3.445384,3.757769,2.339258
2.327809,2.537969,-0.707206,1.578691,1.716155,0.986301
3.154253,2.278998,-1.076687,0.401152,1.267446,-0.244028
2.527804,2.296201,-2.282196,-0.075990,-0.376661,-1.003641
3.116342,3.518498,-2.881660,0.855991,1.632622,0.451911
1.593921,1.981147,-0.925231,1.140755,0.241069,0.537360
4.693434,4.392130,-4.293135,0.105402,1.025511,-1.545133
0.581885,2.453364,-2.022545,0.787855,1.014161,-0.503042
3.097126,2.875381,-1.003253,1.330029,2.214776,0.875114
0.970009,2.396809,-1.251194,1.615667,1.822263,1.592472
0.145062,0.674064,-0.384915,0.456596,0.700084,0.987550
4.291012,3.048235,-2.936715,-0.199287,-0.697412,-1.585375
1.718392,2.674691,-0.943738,-0.109386,0.280177,-0.774314
3.507647,2.982157,-2.590546,1.069689,2.122275,0.212826
3.360038,3.450609,-2.052511,2.152674,1.937066,-0.169203
1.067805,1.842861,-1.680479,1.703557,2.348668,2.687498
-1.109897,-0.960868,-2.763033,-1.801952,-2.260169,-1.126330
2.283144,1.582636,-1.007530,-0.626086,-2.385341,-2.198857
0.629273,1.873142,-0.989696,0.907824,1.469771,-1.311882
3.554922,3.004964,-3.703516,0.407328,1.119637,0.264883
2.636608,3.023459,-1.879374,0.477915,-0.519692,0.006154
3.824305,2.464733,-1.882392,0.385420,-0.207953,-1.553776
1.686790,1.531554,-2.094433,1.416325,1.829330,0.502984
2.646612,3.235149,-2.172540,0.446902,0.097552,0.062912
1.976297,3.368036,-0.810922,2.925313,2.949134,1.166821
1.065796,1.812898,-0.608334,1.351210,2.216851,1.253938
3.166328,3.082243,0.324336,3.432793,3.369560,0.983026
1.515833,0.290686,-1.929204,-0.257399,-0.998251,-1.822456
1.494047,1.542076,-0.125529,1.258789,0.018287,-1.247400
2.604748,3.758132,-1.805675,1.758670,1.633323,-0.714296
3.559323,4.442612,-0.908785,2.073969,1.292262,-0.312162
4.389505,3.774362,-2.116626,0.942887,0.122118,-2.217491
1.628531,3.078539,-2.217742,2.191007,1.454668,-0.234273
2.831076,2.128658,-1.653231,0.691584,1.388259,0.144488
4.455599,2.704874,-2.759617,1.500149,2.019847,1.678289
0.086975,0.031908,-2.429014,-0.500030,-2.043542,-2.378954
3.068609,5.005178,-3.399091,1.103233,-1.038855,-3.915471
-0.276383,-0.005536,0.915951,1.593826,1.700617,2.676714
2.273996,0.277526,-1.056335,-0.250008,-0.169962,-0.817706
1.726504,1.926166,-1.355833,1.476746,2.552217,1.087664
2.664283,3.376641,-2.235166,1.915307,2.821755,1.588460
3.786922,3.720948,-3.645413,-0.359492,-1.257879,-2.064196
3.173099,1.266927,-2.149229,0.599451,0.312990,-0.686350
0.004714,0.425183,-1.054229,0.414349,-0.937158,-1.716740
0.408408,1.172313,0.757553,0.745325,2.694714,1.548255
1.571602,1.906968,-1.699972,2.344191,1.268586,0.448030
2.759594,2.910052,-1.504868,1.825300,-0.640264,-1.337439
0.678585,1.984456,-0.246255,0.431194,0.936671,-0.385545
3.131549,2.197724,-2.539291,1.390388,1.112189,0.459458
2.010846,1.466742,-2.232573,-0.302513,-0.381400,-0.458371
2.979752,2.078379,-3.076295,-0.425880,0.195320,-0.887284
1.489339,2.698956,-0.173662,2.517223,2.906940,1.505410
3.997435,4.965025,-2.942478,2.158263,0.876570,-2.787195
1.546364,0.703417,-1.612581,0.580218,-0.841891,-2.267855
1.995040,2.697601,-1.105465,1.372854,-1.309220,-1.840573
-0.245322,2.109115,-1.081573,0.680004,-1.131656,-2.160831
3.998911,5.180913,-0.522529,3.136206,2.245794,-0.154839
1.505652,2.433179,-1.205910,0.495338,0.160243,-0.199874
0.774634,1.569774,-0.452292,0.793400,2.116597,0.676189
1.520772,1.946613,0.483558,0.733118,1.190585,0.373606
1.976262,1.376716,-2.322050,-0.172701,-0.099881,-0.288223
2.785334,0.966011,-3.391723,-2.379275,-3.187028,-3.613620
-0.305779,1.154928,-1.053821,1.251154,-0.406025,-0.687429
2.866000,3.260888,-2.590255,2.366620,3.158725,2.055167
0.074441,0.183032,-0.826403,-0.865882,-2.003673,-1.764583
1.999169,1.767413,-2.500991,-0.688142,-1.647152,-1.635318
0.912771,0.207848,0.074344,-0.472904,-0.712846,-1.513974
-0.839963,-1.062764,-0.340514,-2.338721,-3.299127,-1.672460
4.161577,3.759750,-4.774227,1.090455,1.318853,1.004784
3.357261,1.799669,-3.017129,-1.233673,-2.202450,-2.528023
0.593414,0.802276,-0.716581,1.146519,-0.708557,-1.006963
0.519314,0.973742,-0.186332,-0.477925,-0.858043,-1.102669
1.721352,2.241575,-1.817036,-0.206362,0.042980,0.756537
4.895760,3.930394,-1.959712,1.480913,0.860692,0.821699
1.626445,2.017163,-0.026276,0.350115,-2.079608,-2.613313
0.156480,-0.100001,-0.311435,0.466144,0.462377,1.301042
-0.134960,0.838404,-0.220026,0.420183,-1.291176,-2.413446
0.387603,2.367672,-1.987664,1.458127,2.061108,0.131002
5.404464,4.827961,-3.104645,2.486334,2.210754,0.488835
4.009261,2.186452,-4.027585,-0.925295,-1.005957,-2.062876
2.313445,5.530886,-1.211247,4.616737,5.455439,1.584608
2.164427,3.546153,-0.967551,3.620144,3.181353,2.732918
2.189734,2.619266,-2.057982,1.684886,2.953663,2.660723
3.678563,4.336208,-1.783133,3.378767,2.611437,0.908760
1.555171,1.094669,-1.713499,-0.693959,-1.458715,-0.276416
2.696364,2.552781,-1.777540,1.974073,-0.162785,-0.568495
0.780354,1.399002,0.146387,1.403807,2.999905,2.391658
-0.099705,0.832579,-1.102081,-0.398380,0.494955,0.093705
1.339251,2.821268,-1.166382,0.951351,0.280843,-0.813852
1.246467,1.853352,-0.582590,0.510733,1.648261,1.729641
1.090677,0.667583,-2.122004,-0.218646,-0.681883,-1.137881
1.480489,2.258657,-0.601211,2.483420,0.860853,0.526310
2.638219,1.976870,-1.540042,1.240182,2.402578,1.018785
0.995685,1.755282,-3.096976,-0.340797,-0.797635,-1.871474
4.402599,3.460110,-3.511550,0.763951,0.459310,-1.987664
2.241957,2.761950,-4.540108,0.220364,1.200762,0.658620
0.495656,0.494342,-1.974924,0.667331,-1.915791,-2.607256
0.356699,-0.606988,-0.898579,-1.579079,-1.570039,-1.990315
1.751679,2.275497,-1.296104,-0.076073,0.040297,-1.316790
-0.249398,0.740136,1.168251,1.870589,1.994065,2.792557
6.791280,5.426460,-3.402569,3.953029,4.002899,1.505448
3.930142,2.424261,-1.714979,0.707731,0.247258,-0.719966
0.170682,0.471457,-0.463156,0.043108,-0.707434,-0.920083
4.425200,4.813038,-2.311562,1.161840,1.009689,-0.418481
1.689946,3.053789,-1.743831,2.340909,1.883955,1.961428
4.417953,4.449328,-3.022589,2.498395,1.159879,-0.313356
0.985744,2.506116,-0.726579,2.073592,1.189924,-0.022220
2.743739,2.634881,-1.778652,1.502433,2.038469,0.068224
2.226614,3.137493,-0.053716,3.061264,3.905743,3.308139
2.669033,3.016021,-1.582756,1.517118,1.178237,0.981459
-1.242512,0.441096,-2.351760,-0.011177,0.009441,-0.063405
3.311822,3.318149,-1.670883,1.031449,1.366454,0.970087
2.015729,1.350702,-2.451995,-1.230972,-2.196263,-1.205983
4.288697,3.979389,-3.152267,1.836116,1.952934,0.076095
1.276582,2.266735,0.188932,1.033543,3.006950,2.052056
1.731416,1.038719,-2.033952,-1.707051,-2.750677,-2.258821
-1.309405,-1.776432,-0.578016,-0.734408,0.551379,1.341591
1.944762,1.435167,-1.740895,0.888151,1.004796,-0.149224
1.673568,1.582508,-1.196729,1.335810,2.576279,1.178578
1.890545,2.989759,-1.434523,2.626337,1.409895,-0.151958
1.594914,1.465960,-0.671917,0.440738,-1.893214,-1.248845
2.617220,1.599382,-3.683094,1.285436,1.057728,0.867615
2.908914,2.927096,-2.491440,0.014268,-1.772723,-3.442968
0.445045,2.265697,-1.102861,1.547312,0.992984,0.639346
3.275829,2.948331,-1.698096,-0.021502,-0.927302,-2.345736
1.194374,1.380836,-2.029560,0.293676,0.170959,-0.177732
1.023701,1.080753,-1.512748,0.839634,1.050925,0.029631
1.693194,1.942103,-0.731636,1.176612,0.854847,0.590411
1.622399,2.153975,0.692605,3.023420,3.368796,3.323567
1.736736,0.232089,-1.405661,0.059745,-0.242241,0.050904
4.022853,5.943860,-2.689388,2.995088,3.553393,0.584093
2.404350,1.360902,-2.769274,-0.703773,-1.108660,-1.098985
-0.754046,-0.178943,-0.767615,-0.132175,0.341927,0.680672
2.772118,2.520620,-1.066067,1.048649,2.110165,1.044432
3.736267,3.951713,-3.181370,0.338425,-0.244164,-2.156619
0.518333,1.885146,-0.164123,2.214448,1.761834,1.104953
4.006355,3.160680,-3.002502,0.157676,-0.189228,-1.635473
1.125454,-0.280695,-1.812625,-1.119855,-2.161332,-2.867740
4.028129,6.197011,-2.772440,3.447486,2.253509,-0.588492
-0.162025,1.935086,-0.769054,1.326252,0.591387,0.886309
2.601855,1.913650,-0.984056,1.900010,1.857629,0.413847
0.072063,1.493053,-0.909974,0.695508,0.553758,-1.197880
2.788771,0.942068,-1.648773,0.109989,-0.333677,0.333197
1.642836,2.097943,-2.160405,0.420936,1.143239,-0.551434
1.497605,2.642180,-0.152149,1.881625,1.531592,0.357685
1.802265,0.262180,-2.224711,0.779739,0.017805,0.058124
2.456826,2.231663,-2.590619,0.840382,1.674678,0.663462
3.178921,0.626957,-3.058397,-1.566074,-3.320775,-3.020970
1.785787,1.338604,-1.340015,1.060478,0.824867,0.283225
1.040833,0.242410,-1.703035,-0.507432,-0.250338,-1.464384
0.504523,1.298433,-2.255642,-0.881636,-1.178284,-1.783009
4.257103,4.468367,-3.268580,2.203376,2.443542,0.679436
