x,y
1.466000000000000000e+03,6.919246136859067420e+00
1.467000000000000000e+03,6.858233180508857885e+00
1.468000000000000000e+03,6.798728674910440972e+00
1.469000000000000000e+03,6.740682942203001460e+00
1.470000000000000000e+03,6.684048330232593926e+00
1.471000000000000000e+03,6.628779114486372137e+00
1.472000000000000000e+03,6.574831405505730864e+00
1.473000000000000000e+03,6.522163061432291187e+00
1.474000000000000000e+03,6.470733605364996421e+00
1.475000000000000000e+03,6.420504147229008751e+00
1.476000000000000000e+03,6.371437309877833854e+00
1.477000000000000000e+03,6.323497159169276571e+00
1.478000000000000000e+03,6.276649137773483211e+00
1.479000000000000000e+03,6.230860002487732530e+00
1.480000000000000000e+03,6.186097764847788838e+00
1.481000000000000000e+03,6.142331634839639065e+00
1.482000000000000000e+03,6.099531967528486476e+00
1.483000000000000000e+03,6.057670212433845514e+00
1.484000000000000000e+03,6.016718865490867429e+00
1.485000000000000000e+03,5.976651423448305245e+00
1.486000000000000000e+03,5.937442340563235277e+00
1.487000000000000000e+03,5.899066987461557332e+00
1.488000000000000000e+03,5.861501612041647213e+00
1.489000000000000000e+03,5.824723302306260564e+00
1.490000000000000000e+03,5.788709951014991972e+00
1.491000000000000000e+03,5.753440222056298126e+00
1.492000000000000000e+03,5.718893518444353674e+00
1.493000000000000000e+03,5.685049951851793182e+00
1.494000000000000000e+03,5.651890313594855719e+00
1.495000000000000000e+03,5.619396046992504168e+00
1.496000000000000000e+03,5.587549221025783552e+00
1.497000000000000000e+03,5.556332505228139595e+00
1.498000000000000000e+03,5.525729145741501647e+00
1.499000000000000000e+03,5.495722942476809258e+00
1.500000000000000000e+03,5.466298227321233938e+00
1.501000000000000000e+03,5.437439843337748435e+00
1.502000000000000000e+03,5.409133124905818768e+00
1.503000000000000000e+03,5.381363878754950036e+00
1.504000000000000000e+03,5.354118365845588201e+00
1.505000000000000000e+03,5.327383284054462820e+00
1.506000000000000000e+03,5.301145751623871583e+00
1.507000000000000000e+03,5.275393291336698098e+00
1.508000000000000000e+03,5.250113815381078020e+00
1.509000000000000000e+03,5.225295610870632323e+00
1.510000000000000000e+03,5.200927325988073946e+00
1.511000000000000000e+03,5.176997956721741900e+00
1.512000000000000000e+03,5.153496834166293894e+00
1.513000000000000000e+03,5.130413612360351649e+00
1.514000000000000000e+03,5.107738256635315111e+00
1.515000000000000000e+03,5.085461032451022767e+00
1.516000000000000000e+03,5.063572494695130821e+00
1.517000000000000000e+03,5.042063477424402862e+00
1.518000000000000000e+03,5.020925084027177299e+00
1.519000000000000000e+03,5.000148677787413121e+00
1.520000000000000000e+03,4.979725872831693323e+00
1.521000000000000000e+03,4.959648525441570754e+00
1.522000000000000000e+03,4.939908725714517779e+00
1.523000000000000000e+03,4.920498789557594677e+00
1.524000000000000000e+03,4.901411250998793712e+00
1.525000000000000000e+03,4.882638854801736983e+00
1.526000000000000000e+03,4.864174549370141598e+00
1.527000000000000000e+03,4.846011479929166477e+00
1.528000000000000000e+03,4.828142981971354608e+00
1.529000000000000000e+03,4.810562574955527637e+00
1.530000000000000000e+03,4.793263956247555413e+00
1.531000000000000000e+03,4.776240995292438285e+00
1.532000000000000000e+03,4.759487728007710139e+00
1.533000000000000000e+03,4.742998351388584943e+00
1.534000000000000000e+03,4.726767218315791830e+00
1.535000000000000000e+03,4.710788832557443406e+00
1.536000000000000000e+03,4.695057843956700339e+00
1.537000000000000000e+03,4.679569043797395800e+00
1.538000000000000000e+03,4.664317360340145768e+00
1.539000000000000000e+03,4.649297854521813989e+00
1.540000000000000000e+03,4.634505715811555682e+00
1.541000000000000000e+03,4.619936258216953640e+00
1.542000000000000000e+03,4.605584916434085407e+00
1.543000000000000000e+03,4.591447242135610729e+00
1.544000000000000000e+03,4.577518900391282841e+00
1.545000000000000000e+03,4.563795666215490598e+00
1.546000000000000000e+03,4.550273421236741278e+00
1.547000000000000000e+03,4.536948150484154674e+00
1.548000000000000000e+03,4.523815939286338406e+00
1.549000000000000000e+03,4.510872970278141381e+00
1.550000000000000000e+03,4.498115520511053234e+00
1.551000000000000000e+03,4.485539958663148141e+00
1.552000000000000000e+03,4.473142742344693445e+00
1.553000000000000000e+03,4.460920415495682967e+00
1.554000000000000000e+03,4.448869605871749400e+00
1.555000000000000000e+03,4.436987022615016762e+00
1.556000000000000000e+03,4.425269453906665262e+00
1.557000000000000000e+03,4.413713764698055542e+00
1.558000000000000000e+03,4.402316894517445789e+00
1.559000000000000000e+03,4.391075855349427570e+00
1.560000000000000000e+03,4.379987729584339462e+00
1.561000000000000000e+03,4.369049668035046352e+00
1.562000000000000000e+03,4.358258888018552213e+00
1.563000000000000000e+03,4.347612671500051817e+00
1.564000000000000000e+03,4.337108363297098812e+00
1.565000000000000000e+03,4.326743369341690126e+00
1.566000000000000000e+03,4.316515154998127990e+00
1.567000000000000000e+03,4.306421243434641610e+00
1.568000000000000000e+03,4.296459214046795871e+00
1.569000000000000000e+03,4.286626700930836975e+00
1.570000000000000000e+03,4.276921391405155148e+00
1.571000000000000000e+03,4.267341024578153785e+00
1.572000000000000000e+03,4.257883389960866793e+00
1.573000000000000000e+03,4.248546326122730754e+00
1.574000000000000000e+03,4.239327719388986893e+00
1.575000000000000000e+03,4.230225502578249142e+00
1.576000000000000000e+03,4.221237653778828758e+00
1.577000000000000000e+03,4.212362195162459244e+00
1.578000000000000000e+03,4.203597191834127500e+00
1.579000000000000000e+03,4.194940750716757094e+00
1.580000000000000000e+03,4.186391019469545505e+00
1.581000000000000000e+03,4.177946185438795368e+00
1.582000000000000000e+03,4.169604474640135727e+00
1.583000000000000000e+03,4.161364150771065695e+00
1.584000000000000000e+03,4.153223514252781357e+00
1.585000000000000000e+03,4.145180901300316023e+00
1.586000000000000000e+03,4.137234683020024839e+00
1.587000000000000000e+03,4.129383264533514009e+00
1.588000000000000000e+03,4.121625084127120253e+00
1.589000000000000000e+03,4.113958612426104722e+00
1.590000000000000000e+03,4.106382351592733571e+00
1.591000000000000000e+03,4.098894834547467170e+00
1.592000000000000000e+03,4.091494624212496767e+00
1.593000000000000000e+03,4.084180312776899413e+00
1.594000000000000000e+03,4.076950520982709492e+00
1.595000000000000000e+03,4.069803897431229167e+00
1.596000000000000000e+03,4.062739117908919617e+00
1.597000000000000000e+03,4.055754884732258425e+00
1.598000000000000000e+03,4.048849926110936082e+00
1.599000000000000000e+03,4.042022995528824936e+00
1.600000000000000000e+03,4.035272871142148610e+00
