id,x0,x1,x2,x3,x4,x5,target
696,2.033106,1.298588,0.130374,-0.393089,-0.308752,2.953257,6.275869
697,2.810279,-2.963238,-2.465791,-2.605034,2.444084,2.173331,12.634009
698,-2.421012,2.512828,-1.533036,-2.873444,-2.586470,0.252656,3.669567
699,1.603687,0.032300,2.758222,0.720999,1.570887,-0.172578,7.733508
700,2.494704,1.786421,-0.378871,0.223903,-1.816779,0.493455,5.959031
701,1.910734,2.105763,-1.125077,-2.615956,-2.161585,-2.204912,8.925724
702,-1.375119,2.101280,0.681114,0.133938,2.915918,1.896892,3.841352
703,2.171344,-0.262904,2.354923,1.675054,-1.701462,-2.836869,7.291985
704,-2.891857,0.758118,-1.536749,2.296581,0.234261,-0.543942,1.105674
705,-1.234032,0.862201,-0.735539,0.942126,-2.785443,-1.239984,3.624534
706,-1.862891,2.121262,2.010202,0.946061,2.757106,-0.600616,2.792045
707,0.261487,-2.789093,2.183564,-0.782068,-0.132890,0.490556,6.802199
708,2.062945,-2.098928,2.656613,0.116015,-2.326981,-0.264307,7.896111
709,-2.808842,-0.495899,1.405427,1.636185,-2.960359,2.308082,-2.235170
710,1.933955,-0.249417,-2.539178,-1.410917,-2.370181,-2.186404,9.801431
711,-1.950321,-2.540608,2.141870,0.764760,1.752443,-2.238300,2.247258
712,1.368955,2.240199,1.948512,-1.727179,-0.336365,-0.028019,7.660050
713,2.121600,-1.886259,0.871301,0.020449,-1.082679,-2.313668,5.010384
714,1.314245,2.303402,0.818121,1.222802,-1.095102,-0.773026,4.078451
715,-1.062717,2.898380,-0.039287,-0.011741,0.806249,0.992356,1.431953
716,-2.436781,1.983290,2.146506,-2.826987,0.527524,-2.901710,5.454440
717,-2.259236,0.015123,-1.626735,-2.005617,-2.174833,1.136781,3.103196
718,2.840276,0.651496,-1.665733,2.285706,0.036963,0.203597,6.394433
719,-1.954151,1.789752,-1.818970,-0.136882,1.482637,0.210888,4.088309
720,2.992169,0.250872,2.103955,-1.533159,-0.732662,2.464439,8.976613
721,1.037781,0.570401,-2.542543,-1.433802,1.821649,1.198983,9.661534
722,-2.169599,-1.110821,1.120625,1.510451,0.250731,-0.073560,-0.775438
723,0.048504,1.093854,-0.221495,-2.570216,2.831210,-0.709414,5.749742
724,2.019145,1.056564,1.454934,-2.979064,0.079740,-0.846806,9.316961
725,-2.541839,-1.262257,-2.806844,-1.078615,0.244554,1.475922,4.100241
726,2.049171,0.750955,0.638770,1.882804,2.444747,1.630282,5.886469
727,-2.766481,-0.886360,1.265400,0.352373,0.698222,2.190001,0.167239
728,2.444851,0.423982,2.244157,-2.384774,-1.689899,1.952502,9.296111
729,-1.210284,-1.460024,-1.207629,-0.666623,1.274581,1.483871,2.253684
730,1.595588,-2.728742,-1.185182,-2.008507,-0.126618,-0.667233,7.118053
731,0.493070,-2.267254,0.290729,-1.395047,1.933166,0.270021,4.322934
732,0.578079,0.440590,0.412352,1.334774,1.749869,0.292846,3.557801
733,2.471783,2.472829,1.593767,2.258846,-1.159556,2.291960,4.146816
734,1.836141,2.697244,2.987941,-1.672325,-0.059862,1.049361,9.771847
735,-0.519356,-0.665761,-1.739379,-2.253019,-1.321065,-0.721959,4.794873
736,-0.594417,0.447036,0.335417,-2.014880,0.578260,-1.008412,4.554489
737,1.291358,1.913950,1.005639,0.471008,1.123531,2.834766,5.985518
738,-1.776181,0.210765,1.796595,-1.490797,-1.292611,2.543556,3.615725
739,0.558468,0.318195,2.320644,-1.189599,0.561938,-2.176405,7.285023
740,1.737114,2.548767,0.469614,-2.883964,0.611039,0.162314,6.477897
741,1.414843,1.060764,2.074402,-1.268061,-0.750157,2.996032,8.125027
742,0.182416,0.720254,2.278540,2.114561,1.412506,1.078301,5.788174
743,2.921543,-1.122316,1.720136,0.289281,-1.968595,0.154273,5.439138
744,2.090418,0.792417,-0.171406,1.624542,-2.223106,-0.665514,5.329086
745,-2.575644,1.918649,-2.605859,-1.380749,2.359255,-1.603957,4.941962
746,-1.329747,-0.957279,1.999350,-2.489189,0.469687,-1.394115,4.054548
747,-0.325797,0.238954,-1.219174,-0.843471,-0.199057,2.817459,4.328131
748,-1.237699,-1.129765,-0.650994,1.821638,1.815693,0.246423,-0.458031
749,0.834240,1.063143,-0.388773,1.516378,1.948311,2.210468,5.216739
750,0.358525,-0.296907,1.891095,-1.369590,2.400528,-2.754354,3.889476
751,0.641500,-1.058256,-1.890078,-0.435229,0.534258,-2.544904,3.954849
752,-2.201629,-2.099165,1.629240,-2.246079,1.504218,-1.130979,2.931200
753,-2.874530,0.520940,2.763234,-0.088913,-1.638411,2.150494,4.289328
754,2.012246,-2.826260,2.355918,0.593914,-0.351104,0.148201,7.868267
755,-2.340489,1.468895,1.052861,2.831842,-1.396758,-2.323613,1.597341
756,0.199509,-2.792353,-1.101568,-2.041231,2.292460,1.189593,6.553900
757,1.659096,-2.130202,-1.993092,-1.282033,-2.305655,2.418902,5.473229
758,1.532985,2.267094,0.963285,-1.660973,-1.413420,-1.310076,6.739657
759,-2.183811,2.909503,-2.001204,-1.483247,0.956604,2.988754,3.953088
760,1.308073,0.194118,2.924866,-0.593332,-1.851789,-2.313067,10.290404
761,0.693023,1.831421,0.452402,-1.667701,2.484380,-1.374933,5.004727
762,-2.839404,2.613077,1.846311,-0.531188,-0.728686,2.872437,1.643828
763,0.449027,-2.565352,-0.763427,-1.678753,1.394000,1.063981,5.510487
764,0.443407,0.446097,1.562141,-0.456925,-1.219039,-0.839975,5.962195
765,-0.859963,2.086517,-1.992338,2.003947,-2.159749,0.023777,3.377638
766,2.039219,2.130268,-0.355685,-1.400391,-1.063892,2.817961,5.638515
767,1.314579,0.995661,-1.149389,1.178801,-2.014673,0.672606,5.026585
768,1.197815,1.059559,1.406630,0.660022,0.237418,2.478928,6.126364
769,-0.344607,2.788517,-0.747278,2.229756,2.711239,0.882628,1.355683
770,-2.765063,-1.826024,-1.380639,-2.641293,-1.011435,0.872993,2.120350
771,0.594606,-1.504465,-2.003276,-2.737120,-2.509512,-1.696765,7.224687
772,1.807582,2.978815,-1.943435,0.691789,1.108553,0.296496,5.178690
773,1.964030,1.337722,1.355221,-0.316682,0.535473,2.992219,7.688413
774,2.625876,-0.213097,-2.282378,1.483615,1.831810,-1.043067,6.068813
775,-1.369203,1.101012,1.612460,-2.574269,-1.332473,-2.936094,7.234189
776,0.309301,0.179712,2.617020,2.680040,2.734221,2.526879,6.878111
777,0.682025,-0.559967,1.191283,-2.588976,1.006913,-0.731399,5.020085
778,2.887226,1.219874,0.261528,-2.676944,-1.969511,2.270155,7.788631
779,0.771677,2.966368,1.058532,0.290493,-0.683221,2.803133,2.655089
780,-1.232493,-1.532878,1.437666,2.572275,2.806606,1.179146,0.673745
781,-0.732021,-1.368409,2.408638,2.363112,2.212228,1.974047,3.309746
782,0.169935,2.302926,1.176714,-2.474973,0.489821,1.444174,5.960748
783,0.967723,-2.877854,-1.818911,0.596271,-2.212059,-1.542564,6.750899
784,1.928904,0.866643,-2.426701,0.069861,-1.457620,-0.742941,9.166440
785,-2.329186,-1.037034,-2.820451,-2.859234,2.069638,0.244614,5.643792
786,1.677342,-1.210106,-1.789385,-1.015802,2.139684,-1.024840,4.873413
787,2.078505,-1.594735,1.029363,1.671961,-1.096546,-1.867150,3.514901
788,-2.604331,1.689049,-0.903843,0.157035,-1.719912,2.266972,1.115271
789,-2.485941,-1.710008,-2.865062,-0.914562,0.538868,0.452749,4.455491
790,-2.618336,-2.614330,-0.011356,-2.622848,1.299893,-1.045390,2.495734
791,1.995767,-2.426382,0.746155,-0.780857,-2.323826,0.973452,5.073416
792,-2.253098,-2.101359,0.601894,1.412348,-0.314019,-1.293561,-0.291571
793,2.786868,-1.678455,0.858263,-2.891372,-1.009066,-2.776645,7.454356
794,-1.055873,0.948217,-2.951599,0.397049,1.366180,-0.476552,7.285719
795,-0.755930,-0.977371,-0.177081,-2.376242,-0.804487,-2.213786,3.106569
796,-2.697517,1.821391,1.839023,0.153858,-1.570485,1.086762,2.707236
797,1.292809,2.540389,-0.525934,-2.877300,-0.711490,1.879279,5.757363
798,-2.324352,1.631397,2.528971,2.988200,-0.642909,-0.821861,3.339805
799,0.606762,-1.842082,-0.419231,-0.211508,0.616761,-0.127446,2.811268
