ph,temp,do_sat,turbidity,nitrate,conductivity
0.850427,-0.615778,0.892613,-0.030463,1.320731,-1.885577
3.097630,-1.910465,2.838299,2.040689,2.823682,-2.358027
-1.463590,0.786306,-2.236409,-2.154605,0.295045,-0.393449
-0.947527,0.993933,-1.573121,0.498734,-0.165999,0.141599
-0.446836,-0.037446,-1.319853,-0.564626,-0.109505,-0.505890
0.051618,0.023574,0.982724,2.978353,0.474886,-0.657890
1.908278,-1.708247,2.102412,4.011569,2.355758,-2.665216
1.206414,-1.319153,0.971650,1.986156,0.601581,-0.575974
0.306585,-0.532404,-0.033193,1.924123,0.607772,-0.936536
0.042449,-0.055974,-0.518522,-0.769928,0.547570,-0.861331
0.453567,0.259007,0.252437,1.013298,0.793199,-1.977423
-1.086517,0.345299,-1.287303,-1.290030,0.716992,-1.658656
-0.674943,1.590401,-0.668270,-0.524888,-0.012490,-0.459673
4.324712,-3.627638,5.109370,5.939968,2.326526,-2.510348
2.558157,-2.258498,2.856149,4.513349,1.773054,-1.354528
0.441001,-0.263419,0.091083,1.930913,0.992341,-1.283996
0.908255,-1.097660,1.501704,2.272830,1.545103,-1.652241
0.516939,-0.850429,-0.075280,0.151615,0.326022,-2.122905
-0.516224,0.035164,-1.147938,-0.112178,-0.377869,-0.536882
1.530165,-1.966582,2.208429,3.821469,1.363231,-1.227795
0.936106,-0.558138,0.238072,0.262466,1.157406,-1.731100
-0.867557,0.575969,-1.482916,0.258224,-0.130519,-0.037165
-4.265786,3.557320,-5.391746,-4.606896,-1.465280,1.549020
1.003800,-0.500203,1.100141,2.316319,1.303691,-2.406961
-2.132713,1.519755,-3.164270,-1.139743,0.415560,-0.943268
-0.626328,0.483727,-1.115909,-0.236307,0.215237,-0.181015
3.112247,-2.897836,3.063682,3.137746,2.204732,-2.427061
2.343354,-2.533527,2.755061,3.704229,1.997776,-2.352856
0.609158,-0.812146,0.367275,-0.736693,1.074619,-1.250433
0.616516,-0.282361,0.069179,0.751793,1.096718,-1.963171
2.748654,-2.009122,1.789065,0.940723,2.724101,-3.147689
4.474233,-3.381521,5.580752,6.602233,3.788829,-4.504252
-0.275637,0.118218,-0.883770,1.510122,-0.495749,0.413798
3.756887,-2.899898,3.749331,4.757476,2.757939,-2.104321
-0.622180,0.355540,-1.061387,0.890555,0.358151,-0.041466
-0.379280,0.826479,-0.613220,-0.771837,0.259905,-0.200402
-1.975511,0.967017,-2.140590,0.090819,-0.031195,-1.140649
-0.040285,-0.133663,-0.233001,1.535181,0.809561,-0.533612
1.771023,-0.626485,2.219223,2.492751,1.430918,-2.364343
0.374342,-0.692240,0.118406,1.506660,0.927682,-1.573610
0.307905,-1.219141,-0.142289,0.631022,0.494785,-1.252780
0.532091,-0.293736,0.425479,1.777841,1.349167,-0.701102
-1.214991,0.316689,-2.710745,-0.869049,-0.068883,-0.719536
-0.511651,-0.864716,-0.509051,0.879064,-0.074906,-0.945768
1.712638,-1.814154,1.535711,2.504698,0.809865,-1.578085
-2.667713,2.268886,-3.843326,-1.075963,-1.892288,1.391781
-0.986958,0.210693,-1.327622,-0.321918,0.038248,0.166574
1.861161,-0.546010,2.025064,3.076826,1.752353,-2.274304
-0.076095,-0.285622,-1.018189,-0.209343,-0.176669,-0.324363
0.526012,-0.280433,-0.424077,1.247487,0.843868,-0.691869
2.508826,-2.707500,2.471633,0.891196,1.824749,-2.480058
-1.301654,0.620044,-2.231772,-0.944192,-0.109092,-0.670744
4.784525,-2.857596,5.631462,5.830518,3.493812,-3.566515
0.312779,-0.163037,0.326039,1.371939,0.526718,-0.439969
2.019643,-2.037364,2.304511,2.759202,2.644792,-2.587715
-0.679574,0.325643,-1.087730,0.637139,-0.003882,-1.107396
0.218238,0.142932,0.636642,-0.945606,0.549476,-0.970945
-0.492285,0.032127,-0.290170,-0.414260,0.686036,-1.178009
1.011771,-0.495232,2.218353,4.303507,1.574615,-2.766462
0.529915,-0.420519,1.240408,2.518968,0.879454,-0.684690
-1.519477,0.502711,-2.883316,-1.473504,-0.924321,1.015110
-0.373123,0.766532,-0.117308,0.599456,0.634532,-1.041718
-2.522813,0.727606,-3.330108,-0.427522,-0.641019,-0.498324
-1.315963,0.729993,-1.276712,1.282940,0.420014,-1.095507
-1.685721,0.519192,-2.493811,-1.284745,1.241154,-2.295181
1.934659,-1.303276,1.777336,2.142136,1.270266,-1.667303
-0.800719,0.296150,-0.608842,1.619772,0.157041,-1.654144
2.106998,-1.665045,2.898786,2.164144,2.684539,-3.700001
-2.515885,2.059225,-3.452480,-3.911168,-0.201836,0.833899
-0.077395,0.507986,-0.284236,2.763468,0.480532,-1.503776
0.099110,-0.551808,0.128944,-0.367909,0.924428,-1.543928
0.313946,0.564836,0.180894,2.126992,0.313894,-0.853640
3.723946,-2.456119,3.965145,4.404854,2.830554,-3.153244
-0.356787,-0.024617,-0.918834,-0.217512,0.612347,-0.458687
0.487020,-0.673676,-0.761018,-0.898869,-0.104679,-0.798934
-0.394966,0.813377,-1.281794,-0.276273,-0.102935,0.121994
-0.246673,0.121711,-1.090616,1.463236,0.172086,0.373968
2.600566,-2.296622,3.054431,5.123182,1.686477,-2.230847
2.451151,-1.698340,3.377421,1.874202,2.854242,-4.352018
1.178615,-0.829350,1.209430,0.974636,1.571385,-2.386770
2.782472,-1.293065,3.354412,2.602039,3.216410,-3.132746
-1.971217,1.964006,-3.847171,-1.860054,-0.784306,-0.053596
-2.149415,1.012977,-2.804765,-2.093709,-0.824712,0.297741
-0.127470,-0.196115,-0.505271,-0.924485,0.296850,-0.848700
0.138188,0.408065,-0.337231,0.607317,1.193424,-1.546335
1.305381,-0.866032,1.713278,3.146495,1.128305,-1.993349
1.116390,-0.556050,0.873003,0.118027,0.394726,-0.642130
0.132713,0.324102,0.225483,1.755761,0.146626,-0.664760
0.285200,0.237588,0.913167,1.668632,1.318567,-3.092495
-0.443041,0.694252,-1.571601,-1.538911,-1.036815,0.270936
-1.045471,0.872347,-1.477159,-1.144911,-0.483179,-1.054518
-0.689292,0.578347,-0.938092,0.888362,0.418446,-0.543638
-3.917718,2.139381,-5.655829,-4.119227,-1.971914,1.071761
-0.230539,-0.866886,-0.884343,0.254216,-0.045603,-1.566501
2.256842,-2.180713,2.211289,2.342932,0.990834,-0.861337
0.463431,-0.749056,-0.054673,-0.015697,0.387271,-1.770212
2.406250,-1.555056,1.830148,2.764233,1.856541,-3.215334
0.123050,-1.176818,-0.481839,0.513394,-0.389933,-0.016530
1.518977,-1.427241,2.343564,3.613873,2.046290,-2.069797
-0.518062,0.463389,-0.603814,0.604046,-0.289789,-1.094646
3.628721,-2.532348,3.976731,4.182917,2.032753,-2.309493
1.046038,-0.682081,1.256486,0.857953,1.146607,-1.677206
-1.368133,0.482016,-2.185076,-2.084744,-0.133858,-0.329452
1.293043,-1.270309,1.584358,3.631200,1.338555,-2.021243
2.572682,-1.215762,2.565434,2.296107,1.436694,-0.651912
3.002510,-2.686746,3.124754,2.632600,2.239835,-2.342091
-2.249216,1.617374,-2.506314,-1.238250,-1.126917,0.076674
-2.097737,0.973624,-2.956442,-1.598548,-0.379743,-0.303767
-2.824581,1.531190,-3.656984,-2.289026,-1.746534,1.263704
0.039064,-0.194979,-0.257208,1.100176,0.492110,-0.573552
-0.590959,0.632922,-0.591342,-0.344341,0.029841,-1.778674
3.693776,-1.808628,3.530810,3.435382,3.615553,-3.669930
-3.183791,1.853539,-4.828688,-1.144667,-1.797714,1.511358
1.099182,-0.081325,1.711982,3.070753,1.538080,-1.900398
-1.887910,1.055388,-2.329703,-1.823883,-1.172330,0.199646
-0.241487,-0.555475,-0.729300,0.234612,-0.402854,-0.063364
1.681588,-1.592583,1.618431,3.246994,1.590273,-1.467295
0.832324,0.113518,0.270152,1.182217,1.177348,-1.421230
1.365590,-0.735684,1.013227,1.094296,1.487717,-1.815165
-0.225210,-0.337383,-0.308932,0.208962,0.478730,-1.728211
1.702868,-1.447429,2.130674,3.525122,1.552308,-3.124771
-1.018214,1.410551,-2.249290,-1.290059,-0.441920,-0.021672
-1.195580,0.058251,-2.221996,-1.632523,0.231409,-1.445607
3.549001,-1.867717,4.069655,5.573857,2.268809,-2.288485
3.160005,-1.834355,3.973190,3.626204,3.094904,-3.789631
-0.049364,-0.259436,-1.116994,-0.326060,0.490477,-0.629643
2.928024,-2.433078,3.057125,3.715911,2.752724,-3.768927
1.014087,-0.312280,0.535086,1.129792,1.218466,-1.535837
0.611135,-0.905719,0.728353,1.917033,1.035286,-1.904140
0.112375,-0.442351,-0.086673,1.053816,0.701148,-1.828620
-0.648964,0.992163,-0.641016,0.992257,-0.288023,0.068417
-2.840401,1.944234,-4.319681,-3.752176,-1.052644,0.910641
-0.306322,0.071888,-1.490461,-0.658885,0.717521,-0.779840
1.120639,-1.001214,1.709117,2.837706,2.421254,-2.150626
1.725097,-1.047039,2.366849,2.882373,1.833454,-2.332776
2.742072,-1.503844,3.473399,3.024781,1.822792,-2.523922
-3.008973,1.932552,-4.206081,-3.324515,-1.642127,1.110229
-1.125495,0.854310,-2.286892,-1.118666,-0.189703,-0.130633
2.295599,-1.447016,2.173928,3.459059,1.720372,-2.982092
2.722215,-2.802244,2.392550,1.746476,1.657918,-1.759117
-1.265169,0.538959,-1.666321,-1.278481,0.211295,-0.825285
1.916750,-1.233938,1.655823,4.665892,0.932843,-1.120041
-0.716544,-0.010045,-2.058642,-0.600188,-0.656221,-0.953784
-0.397991,-0.949625,-0.824502,-0.329752,0.518815,-0.746997
1.339696,-1.371241,1.194934,2.128096,2.163449,-2.791288
0.405002,-0.104653,-0.616731,-1.743512,-0.549500,0.212457
2.614184,-2.394815,2.673514,3.353808,1.856561,-3.555703
1.004478,-0.658088,1.463531,1.142171,0.970448,-1.102751
0.726931,-0.573502,0.254916,1.114529,0.794859,-1.738140
-1.784722,1.800283,-3.071862,-3.326865,-0.978945,-0.726088
-2.069985,2.275929,-2.486430,-0.437265,-0.611160,-0.321815
2.361657,-1.831781,2.511381,1.314322,1.741603,-2.432920
0.553585,-0.689757,0.639987,2.533460,1.274525,-2.366117
0.697739,-0.751947,0.360468,0.508664,0.773381,-2.681171
0.122745,0.597433,-0.314964,0.365457,0.780863,-1.818383
-0.316467,0.383485,-1.162284,-0.795580,0.781168,-0.439958
-1.331915,0.722599,-1.653151,-0.883169,0.844770,-1.958471
0.372958,-0.172425,0.122089,1.674826,1.202615,-2.407353
0.072790,-1.275166,-0.967078,0.294851,-0.580030,0.024302
-1.000875,0.602844,-0.903927,0.808535,0.567498,-0.904034
0.424695,-0.613369,0.265728,0.771596,0.532098,-2.523187
0.002730,0.478281,0.239242,1.605358,1.133658,-0.865260
1.721988,-0.531618,2.275713,2.628484,2.936226,-3.536596
-0.784149,1.262167,-1.527511,-0.479423,-0.161769,-0.258664
-0.919295,0.638833,-1.469724,-0.301998,-0.187332,-0.111271
1.425407,-0.617822,1.852790,1.889994,0.901064,-1.499412
2.104514,-1.460930,2.483321,1.355714,2.817332,-2.811306
0.264851,-0.479010,-0.421198,0.924954,0.954437,-1.011644
1.236322,-0.325033,1.304617,2.866323,1.822762,-2.213539
3.474423,-2.007532,4.032310,6.197485,3.085133,-3.580928
-1.127730,0.630760,-2.234940,-2.422255,-1.482322,0.514704
0.128984,-0.230675,0.497807,0.135368,1.488187,-2.889750
1.204685,0.063549,-0.007287,-0.038959,0.166331,-0.526801
-0.247629,-0.154176,-0.877533,-0.937218,0.291701,-0.448356
0.054435,0.375083,-0.098878,0.354523,1.177436,-1.680209
1.114267,-1.035003,1.113446,3.464955,1.701283,-2.389124
2.204932,-1.450506,2.171235,3.861649,1.130221,-1.436551
0.083388,-0.442720,0.281730,0.955118,1.437851,-1.885623
0.782562,-0.355452,1.280070,2.354120,0.638528,-1.290330
2.026718,-2.347483,2.482820,4.015923,2.415704,-3.027200
1.193069,-0.787928,1.478402,1.316726,1.508138,-1.995403
1.118796,-1.422921,0.681935,2.671445,0.709890,-2.245886
-1.642526,0.575020,-1.920624,-0.230921,-1.025038,0.373916
4.015173,-3.276282,5.084866,6.021134,3.050796,-3.405865
-0.742825,0.958310,-2.061405,-0.367373,-0.613008,0.282805
-1.620636,0.557901,-2.634668,-1.207616,0.497140,-1.815409
0.487542,0.149054,-0.385174,0.716733,0.644802,-1.423174
-2.196859,1.724366,-2.868847,-1.255586,-1.393943,0.449219
1.003691,-1.302965,0.552425,1.051500,1.006973,-1.567281
-1.638953,1.258210,-2.005677,-1.624322,-0.505667,-0.659848
1.117436,-1.490747,0.972390,-0.145342,1.552641,-2.286951
-0.202239,0.787891,-0.285489,1.195360,0.163314,0.622314
-3.368414,2.649406,-4.389311,-2.038424,-1.394333,0.250482
-1.396683,1.241325,-2.610593,-0.710005,-1.291252,0.401124
1.233062,-0.574118,0.883562,2.588575,1.132174,-2.241720
2.593546,-3.053762,2.532327,3.044837,1.142844,-1.389121
-1.903247,1.343280,-2.964593,-2.248520,-0.618060,-0.517685
0.571071,-0.319937,0.221754,2.962602,0.262784,-0.699078
-2.431514,0.868505,-2.953507,-1.520387,-1.552156,0.470395
0.771149,-0.153436,0.350138,-0.390186,0.672425,-0.451069
1.139627,-0.831953,0.906778,2.997663,0.871510,-1.022117
-0.861099,-0.720595,-1.135403,-0.728216,-0.142648,0.511475
-0.094149,0.188290,-0.364624,-0.839307,0.147921,-1.057871
-1.261040,0.613773,-1.892467,0.100374,0.093357,-1.144700
1.096781,0.123341,1.612020,1.411279,0.969114,-1.749400
0.997345,-0.530173,0.809740,1.165790,1.170510,-1.618299
1.792779,-2.051375,1.996961,1.347466,1.480776,-2.392398
-0.299217,-0.427951,-0.446202,0.507109,1.480741,-1.406493
1.036827,-0.581155,0.805421,0.271203,1.570826,-2.264915
-2.045992,1.506826,-2.627484,-2.450363,-0.934700,0.265505
1.218649,-0.862858,1.192285,-0.417332,0.617238,-0.518659
-0.894581,1.193470,-1.844217,-1.060624,0.246586,-0.839666
1.201404,-1.219394,1.812138,2.255019,2.358811,-3.350695
1.257349,0.205421,0.875669,1.109667,1.940126,-2.450900
-1.391318,0.806323,-3.007864,-1.406348,-1.282038,0.760962
0.675559,-0.657357,-0.294057,0.927212,-0.177815,-0.275616
0.752779,-0.882223,0.548074,1.026237,1.381197,-1.151375
0.359365,0.809570,-0.291484,-0.903194,0.310531,-1.281429
1.738360,-0.550536,1.765521,3.082767,1.573225,-2.218704
-0.415699,0.594731,-1.255008,-0.563803,-0.592111,-0.205671
-1.159908,-0.086275,-1.489736,-1.562202,-0.490271,0.580443
3.483216,-2.486642,3.856441,2.977258,2.551578,-3.475714
0.973832,-0.563961,0.497183,1.960347,0.412748,-0.714208
-1.691668,0.646963,-2.426628,-1.300734,-0.506690,-0.701866
-1.831712,1.204073,-2.838730,-1.071544,-0.569926,-0.996801
2.454910,-1.458819,2.507194,3.364888,2.091914,-1.463216
-1.347855,0.964656,-1.995538,0.374391,-0.478222,0.205971
-0.723453,0.934148,-0.741735,0.439287,0.740233,-1.912179
1.537807,-1.586955,1.292050,0.142003,0.554189,-1.610817
-1.640705,0.898698,-2.112936,-3.144466,-0.785770,1.300508
0.668347,-0.600281,-0.300512,0.362587,0.187143,-0.945048
0.828795,-0.165377,1.180990,0.828100,2.489106,-1.701857
1.748896,0.071303,1.127116,1.966423,1.196673,-2.006028
3.406923,-3.516190,2.828733,3.511894,2.009988,-1.883001
1.011317,-0.792402,1.010156,1.620747,1.543358,-1.502103
1.345423,-0.787398,1.728227,2.322833,1.984631,-1.365977
1.483723,-0.614093,0.915512,2.423463,0.780245,-1.719045
-0.617567,0.484450,-0.967432,0.291723,0.880843,-1.750270
0.619865,-0.574441,0.360684,2.108702,1.818290,-2.671979
0.574375,-0.154498,0.969200,1.058689,1.087035,-1.397341
1.825126,-1.467967,2.545132,3.168025,1.815611,-2.835448
2.804828,-1.549169,2.875844,3.233211,1.646439,-1.889260
2.195737,-1.969862,2.165064,4.311681,2.807137,-2.831560
1.833416,-2.195127,1.615777,4.533995,1.727247,-2.908459
1.245878,-0.411914,0.728685,1.347334,1.007407,-1.620376
3.423220,-2.539932,2.973543,3.279434,2.239134,-3.017784
-0.085274,0.595676,-0.424447,0.660453,1.070259,-1.983018
0.953450,-0.551378,1.244306,1.774673,2.311796,-3.174398
-0.308433,-0.466724,-1.155100,-1.150192,-0.033581,-0.815853
-0.983318,1.005314,-1.813758,-1.783181,-0.355375,-0.641224
1.478303,-2.508523,1.677901,1.193109,1.763062,-2.404175
1.743289,-1.449353,1.688829,4.370429,1.966856,-2.306362
-0.351715,0.147951,-1.379888,0.850542,0.736796,-1.667204
0.114988,-0.177255,-0.589228,1.629426,0.283114,-1.052264
-4.950796,3.292041,-6.702164,-4.091813,-3.272260,2.456775
-0.501569,0.625080,-0.985936,0.356711,0.382597,-1.220664
-3.892613,2.446793,-5.101713,-3.219128,-0.935664,0.085080
-0.789091,0.260495,-1.399597,-0.660547,0.480691,-0.987267
2.242553,-0.845992,2.300052,3.905575,1.925894,-2.648010
0.331855,-0.641402,0.602557,1.903895,0.735662,-1.920903
-0.748623,0.112295,-1.197815,0.104089,0.515062,-0.857933
1.395212,-1.080284,1.274239,1.963294,1.685822,-2.275569
-0.139039,-0.746584,-1.591046,0.240384,-0.816475,0.983080
-1.563312,1.775089,-2.609040,0.405151,-0.616084,0.187424
-1.874603,1.305464,-1.960852,-1.607570,-0.534371,0.012218
0.882775,-0.790059,1.223634,2.774441,0.679035,-0.888703
-1.628200,1.300693,-2.292490,-0.665753,-0.653725,0.384801
-1.177321,0.744399,-1.737586,0.574171,-0.937449,0.507082
-1.397571,0.744966,-3.154785,-2.620601,-1.216856,0.599183
2.079699,-1.944879,2.101626,1.932837,1.397551,-1.828580
2.445480,-1.350421,2.428800,2.281491,1.444376,-1.890374
0.009834,-0.722135,0.347045,2.508916,1.246017,-1.656474
1.584512,-0.886980,2.133852,2.880078,2.206634,-2.496414
0.119690,0.254863,-0.307603,1.360534,0.107326,0.072093
0.066573,-0.207023,-0.446213,-0.665264,-0.058782,-0.349566
-3.160401,2.641013,-3.044846,-2.222341,-1.523590,0.408777
0.640780,-0.379580,0.380490,1.580972,1.273769,-0.933502
-0.943787,0.932138,-1.168575,0.254755,-0.262038,-0.673191
0.207609,-0.388276,0.578553,1.643561,1.197099,-2.054338
2.376877,-1.068626,3.159490,5.907037,1.806676,-3.783311
-0.622877,-0.284031,-1.500051,1.619112,0.491711,-0.822006
-0.550265,-0.726652,-1.255401,-1.268370,0.490792,-0.905695
-2.340318,1.695615,-2.733346,-2.705297,-0.964159,-0.005614
-1.513670,1.179507,-2.759416,-1.958002,-1.186975,0.289722
0.742075,-0.009787,0.061965,-0.012181,1.268870,-2.714876
0.584772,-0.061234,0.426358,0.139517,0.396520,-0.859985
0.973260,-0.724287,0.882953,2.470580,1.247708,-1.593763
-0.526652,-0.159458,-0.468319,-0.019837,-0.040238,0.501389
1.185436,-1.561997,0.468785,0.701154,1.471881,-2.652942
-0.949678,-0.154159,-2.082873,-0.892276,0.768605,-2.395676
1.203549,-1.091718,0.388461,2.599116,0.602377,-0.675187
0.221167,0.531347,-0.156164,2.644407,1.022726,-2.463058
0.857573,-0.655921,0.892312,3.017538,1.029253,-1.290671
1.094214,-1.343032,1.244052,2.990295,1.188570,-2.061878
-2.096332,1.867100,-3.104820,-1.106622,-0.357257,-0.084553
1.224225,-1.708570,1.404628,3.072418,1.645856,-2.095763
-1.891818,1.983329,-2.939381,-1.384910,-0.631794,-0.951086
1.822855,-1.074266,1.253233,3.137976,0.508189,-0.589828
0.548628,-0.439539,0.056355,1.392058,0.485434,-1.819608
0.237958,-0.551847,-0.634278,0.395265,1.052957,-1.239263
-0.104901,-0.746966,-0.767420,1.097678,0.561383,-1.540776
1.481298,-0.845013,1.009814,0.265424,1.337576,-1.896118
1.182739,-1.058611,0.661251,0.115833,1.329949,-2.207278
1.557824,-1.664367,0.915462,1.409525,0.843491,-0.567983
-1.901996,0.774194,-2.717871,-2.428560,-0.851813,0.628360
3.700974,-2.500409,4.269086,5.433830,3.974913,-3.698533
-0.911167,1.053598,-1.580858,-0.722358,-0.268165,-0.318226
0.756518,-0.428226,0.077956,0.900150,-0.118438,-1.027604
2.239061,-1.581076,2.435169,2.780645,1.525882,-2.434534
-0.544142,0.017902,-1.210106,-0.332526,-0.221086,-0.698169
3.003847,-1.787945,3.422219,1.747511,2.599952,-2.804346
1.568895,-1.322819,1.407516,3.522259,1.768602,-2.469372
1.684562,-0.231683,2.048258,3.393678,0.807911,-1.600418
-0.203783,-0.104267,-1.272490,1.265817,-0.438084,-0.754001
-0.209362,-0.227512,-0.684294,-0.803640,0.745226,-0.726071
-2.755384,2.423150,-4.274450,-1.821972,-2.115347,1.887836
2.835458,-1.354246,3.775590,4.387146,3.321392,-4.136212
0.174725,-0.631952,0.213944,-0.751324,1.137572,-1.824963
-0.687197,-0.060512,-0.722017,-0.138378,0.821594,-0.852193
-1.091020,0.888658,-1.806657,0.408870,-0.415717,0.403810
0.385039,-0.652012,0.144957,-0.400789,0.465406,-0.984190
-3.305049,1.365112,-4.396672,-3.178516,-1.723387,1.948973
2.140173,-2.421934,2.109505,3.902309,1.764843,-1.782673
-0.516923,0.939068,-1.550292,-1.627009,-0.213287,-0.522754
0.968127,-1.043297,1.346637,0.194342,1.323084,-0.752890
0.410432,-0.780007,0.419244,1.017153,0.661613,-0.656587
2.906281,-2.349014,3.484785,6.578467,2.697685,-3.369724
0.915307,-0.925676,0.342817,-0.436563,0.290703,-1.634661
-0.428847,-0.632668,-0.859674,-1.006496,0.942172,-1.762670
2.962544,-2.023081,3.169239,4.944121,2.665184,-3.050241
0.524941,-1.367680,0.197473,0.807019,0.974049,-1.529351
-1.078504,0.722821,-2.034157,0.124213,-1.069233,0.538774
-0.559546,0.414855,-0.391353,0.795093,0.173703,-0.506214
0.431119,0.182668,0.355798,3.261641,0.285169,-1.498091
-1.550783,0.305142,-1.874056,-0.399427,0.020297,-0.370402
0.652676,-0.525136,0.339886,0.276459,0.310384,-1.141968
-0.096433,-0.173542,-0.573217,0.600897,-0.018027,-0.011671
-0.281930,0.410629,-0.537849,0.428307,0.620619,-0.791228
0.071759,0.697419,0.323429,1.660621,1.115733,-1.366525
-0.968643,0.388212,-2.427476,-1.756874,-0.844199,0.086247
0.259022,0.748358,0.298586,2.026046,0.561327,-1.254071
-0.784181,-0.194697,-0.872961,0.693828,-0.175645,-0.511821
-0.518267,0.564830,-0.898594,-0.412662,0.776740,-1.026147
0.720790,-0.770854,1.218056,2.334781,1.838059,-2.119841
1.621529,-1.553678,2.194488,3.583964,2.040278,-1.164047
0.959765,-0.489840,0.833317,1.315120,1.234516,-1.437940
-2.210333,0.510884,-3.898907,-3.814101,-0.831667,1.102662
1.693086,-1.168841,1.497768,2.686001,1.325359,-1.692164
-0.173448,0.091738,-0.577343,0.737616,0.136981,-1.145488
-1.187468,0.411124,-2.304010,-2.581588,-0.196593,-1.301989
-0.609013,0.488015,-0.952152,0.708855,0.127344,-0.406798
0.591764,-0.834802,-0.175518,-1.159798,-0.232617,-1.131094
-2.549968,1.919841,-3.756188,-0.920887,-0.715843,0.663983
-1.905179,1.117265,-1.936233,-2.720273,-0.691962,0.515377
-0.803651,-0.173027,-1.311044,-0.961486,-0.239257,0.253653
1.156248,-0.328400,2.053992,2.570315,1.955051,-1.638698
0.754155,-0.434844,0.454755,0.273819,0.592371,-1.487975
1.724081,-1.615107,1.651279,3.741121,1.580531,-1.935496
-1.757722,1.432226,-2.534349,-2.612622,-0.868263,-0.207131
2.050972,-1.961399,2.082696,3.272631,0.807033,-1.360716
3.512688,-2.223855,4.302119,4.135581,3.224779,-3.524218
-0.065990,-0.552754,-1.288265,0.192070,-0.060690,-0.811786
-3.652303,2.372846,-5.062959,-3.134209,-2.306627,0.903142
-0.122553,-0.546647,-0.130467,-0.338556,0.844752,-1.443672
-0.295003,0.052352,-0.869604,0.177408,0.128634,-0.892066
2.500487,-2.189130,1.568671,3.235893,1.447571,-1.422176
-0.192678,-0.096435,-0.825882,2.371467,-0.034697,-0.499726
0.031548,0.265734,0.008237,2.019576,0.548807,-0.637317
-2.797497,1.158214,-3.785963,-2.169380,-0.942402,0.942524
0.653568,-0.683524,0.191555,3.169620,1.486261,-2.312451
-1.105781,1.370660,-2.076535,-0.199098,-0.439358,-0.497872
-1.560282,0.290181,-2.270077,-1.069637,-0.040152,-0.633540
-0.717116,0.038106,-1.331291,0.591457,-0.292339,0.273687
-0.360462,-0.031691,-1.074079,-1.816177,0.574904,-0.491875
-1.086657,0.493215,-2.359977,-1.709165,0.174154,-0.802863
1.234668,0.089154,0.861107,1.147228,1.346695,-2.144563
0.099730,0.280650,-0.905355,0.074670,0.500300,-0.522489
-2.297854,1.096828,-3.200021,-0.780198,-1.416038,1.016959
-0.461003,0.319491,-0.568554,-1.247944,0.137217,-1.733272
1.937949,-0.597256,1.895913,1.153892,1.114477,-1.052472
-4.406051,2.417648,-6.105262,-3.164613,-3.254222,2.096435
-0.878884,0.963758,-0.809872,0.561057,-0.413978,-0.209833
-0.133882,0.806204,-0.835672,1.598456,1.050823,-1.090737
4.104799,-2.804876,4.217924,3.894370,2.584577,-2.377361
0.296837,-0.436676,-0.075113,2.142728,0.375888,-0.662714
3.861365,-1.538770,4.670435,6.075960,3.419580,-2.800650
1.588730,-1.345512,2.014587,2.851144,0.850854,-0.826577
-0.285103,0.259192,-1.386669,-1.018429,-0.370365,-0.592609
1.653861,-1.326133,1.971218,2.630564,2.234342,-2.042358
1.265525,-1.276200,1.874685,1.000936,1.210851,0.051973
0.445610,-0.460603,0.341543,2.446156,1.414997,-0.883415
-0.220712,0.297475,-0.874641,0.500367,0.962218,-1.711346
0.048241,-0.057644,-0.016987,1.563804,0.407911,-0.555735
-0.603179,0.519127,-1.487647,0.005158,0.310064,-1.636383
-3.281347,1.674279,-4.249263,-3.977247,-1.012064,0.854491
1.913903,-0.792545,1.367118,2.764032,1.192049,-1.374301
-1.128827,0.612358,-1.748092,-0.381492,-0.104924,-0.398595
2.218286,-1.087628,2.132124,2.616688,1.056027,-2.465208
0.817585,-0.507865,0.417987,2.460450,0.912852,-1.363256
-2.659972,2.336575,-3.724409,-3.721692,-1.201656,0.699919
0.987890,-1.245427,1.898749,3.526549,1.234299,-1.004823
-0.558985,-0.515742,-0.945664,0.041187,0.845039,-0.813097
-1.456598,1.321542,-3.257684,-2.069437,-0.844143,-0.249205
-0.475531,0.218402,-1.130813,-1.241445,-0.190223,0.214713
1.061448,-1.177572,0.270942,-0.225684,0.873581,-2.627923
1.740956,-1.579537,2.152583,2.670204,1.506246,-1.963189
-2.868053,1.462521,-3.879272,-2.569667,-2.114319,2.511855
0.502873,-0.413992,0.940555,1.288622,0.839574,-1.008000
0.095595,-0.319415,-0.474538,1.290329,0.012473,-1.006323
-0.169548,0.392033,-1.140546,1.403694,0.865415,-1.260453
-3.061710,2.510185,-3.834793,-2.829748,-0.853576,0.002949
1.633958,-1.551142,1.304969,2.738305,1.351584,-2.212918
-2.654974,1.700711,-4.029954,-2.826592,-2.576032,1.388256
3.432000,-2.220707,4.906380,3.973513,4.037302,-4.386357
2.598324,-2.030921,2.605883,3.450415,2.045146,-1.964851
1.077449,-1.241129,0.122509,1.333780,0.623497,-0.375972
-0.580435,-0.098407,-1.039296,0.026386,-0.134250,-0.724358
-0.856992,0.596412,-1.583474,-0.270827,-1.438035,0.577343
-0.480896,0.155917,-1.106338,1.477816,-0.614631,0.656872
-0.770967,0.930557,-0.528049,-0.480846,0.682206,-1.038801
-0.153453,0.060202,-0.517895,0.593290,0.875256,-0.752229
-1.952960,0.562203,-2.639397,-2.408438,-0.749595,0.148326
0.353145,-0.200373,0.094861,2.813644,0.373520,-1.566347
